interval_from,interval_to,LST_B0_min,LST_B0_max,LST_B0_mean,LST_B0_stDev,LST_B0_sampleCount,LST_B0_noDataCount,poly_id,landcover,elv
2024-04-10,2024-04-11,286.1000061035156,286.1000061035156,286.1000061035156,0.0,65536,300,70,10.0,1654.68603515625
2024-04-11,2024-04-12,283.5799865722656,283.5799865722656,283.5799865722656,0.0,65536,300,70,10.0,1654.68603515625
2024-04-12,2024-04-13,286.239990234375,286.239990234375,286.239990234375,0.0,65536,300,70,10.0,1654.68603515625
2024-04-14,2024-04-15,283.3299865722656,283.3299865722656,283.3299865722656,0.0,65536,300,70,10.0,1654.68603515625
2024-04-16,2024-04-17,282.82000732421875,282.82000732421875,282.82000732421875,0.0,65536,300,70,10.0,1654.68603515625
2024-04-18,2024-04-19,283.7799987792969,283.7799987792969,283.7799987792969,0.0,65536,300,70,10.0,1654.68603515625
2024-04-19,2024-04-20,284.8999938964844,284.8999938964844,284.8999938964844,0.0,65536,300,70,10.0,1654.68603515625
2024-04-21,2024-04-22,284.07000732421875,284.07000732421875,284.07000732421875,0.0,65536,300,70,10.0,1654.68603515625
2024-04-23,2024-04-24,283.3900146484375,283.3900146484375,283.3900146484375,0.0,65536,300,70,10.0,1654.68603515625
2024-04-25,2024-04-26,283.75,283.75,283.75,0.0,65536,300,70,10.0,1654.68603515625
2024-04-26,2024-04-27,284.6400146484375,284.6400146484375,284.6400146484375,0.0,65536,300,70,10.0,1654.68603515625
2024-04-27,2024-04-28,283.7900085449219,283.7900085449219,283.7900085449219,0.0,65536,300,70,10.0,1654.68603515625
2024-04-28,2024-04-29,284.8599853515625,284.8599853515625,284.8599853515625,0.0,65536,300,70,10.0,1654.68603515625
2024-04-30,2024-05-01,283.510009765625,283.510009765625,283.510009765625,0.0,65536,300,70,10.0,1654.68603515625
2024-05-02,2024-05-03,285.8299865722656,285.8299865722656,285.8299865722656,0.0,65536,300,70,10.0,1654.68603515625
2024-05-04,2024-05-05,283.3500061035156,283.3500061035156,283.3500061035156,0.0,65536,300,70,10.0,1654.68603515625
2024-05-05,2024-05-06,284.4599914550781,284.4599914550781,284.4599914550781,0.0,65536,300,70,10.0,1654.68603515625
2024-05-07,2024-05-08,284.5,284.5,284.5,0.0,65536,300,70,10.0,1654.68603515625
2024-05-09,2024-05-10,283.7200012207031,283.7200012207031,283.7200012207031,0.0,65536,300,70,10.0,1654.68603515625
2024-05-11,2024-05-12,284.55999755859375,284.55999755859375,284.55999755859375,0.0,65536,300,70,10.0,1654.68603515625
2024-05-12,2024-05-13,285.3999938964844,285.3999938964844,285.3999938964844,0.0,65536,300,70,10.0,1654.68603515625
2024-05-13,2024-05-14,284.30999755859375,284.30999755859375,284.30999755859375,0.0,65536,300,70,10.0,1654.68603515625
2024-05-14,2024-05-15,284.8399963378906,284.8399963378906,284.8399963378906,0.0,65536,300,70,10.0,1654.68603515625
2024-05-16,2024-05-17,283.5400085449219,283.5400085449219,283.5400085449219,0.0,65536,300,70,10.0,1654.68603515625
2024-05-18,2024-05-19,284.510009765625,284.510009765625,284.510009765625,0.0,65536,300,70,10.0,1654.68603515625
2024-05-20,2024-05-21,283.010009765625,283.010009765625,283.010009765625,0.0,65536,300,70,10.0,1654.68603515625
2024-05-21,2024-05-22,284.9800109863281,284.9800109863281,284.9800109863281,0.0,65536,300,70,10.0,1654.68603515625
2024-05-23,2024-05-24,284.70001220703125,284.70001220703125,284.70001220703125,0.0,65536,300,70,10.0,1654.68603515625
2024-05-25,2024-05-26,285.54998779296875,285.54998779296875,285.54998779296875,0.0,65536,300,70,10.0,1654.68603515625
2024-05-27,2024-05-28,284.4800109863281,284.4800109863281,284.4800109863281,0.0,65536,300,70,10.0,1654.68603515625
2024-05-28,2024-05-29,284.6499938964844,284.6499938964844,284.6499938964844,0.0,65536,300,70,10.0,1654.68603515625
2024-05-29,2024-05-30,282.9800109863281,282.9800109863281,282.9800109863281,0.0,65536,300,70,10.0,1654.68603515625
2024-05-30,2024-05-31,283.5199890136719,283.5199890136719,283.5199890136719,0.0,65536,300,70,10.0,1654.68603515625
2024-06-01,2024-06-02,283.989990234375,283.989990234375,283.989990234375,0.0,65536,300,70,10.0,1654.68603515625
2024-06-03,2024-06-04,285.0400085449219,285.0400085449219,285.0400085449219,0.0,65536,300,70,10.0,1654.68603515625
2024-06-05,2024-06-06,284.1499938964844,284.1499938964844,284.1499938964844,0.0,65536,300,70,10.0,1654.68603515625
2024-06-06,2024-06-07,283.7900085449219,283.7900085449219,283.7900085449219,0.0,65536,300,70,10.0,1654.68603515625
2024-06-08,2024-06-09,285.25,285.25,285.25,0.0,65536,300,70,10.0,1654.68603515625
2024-06-10,2024-06-11,283.4100036621094,283.4100036621094,283.4100036621094,0.0,65536,300,70,10.0,1654.68603515625
2024-06-12,2024-06-13,283.8999938964844,283.8999938964844,283.8999938964844,0.0,65536,300,70,10.0,1654.68603515625
2024-06-13,2024-06-14,285.1600036621094,285.1600036621094,285.1600036621094,0.0,65536,300,70,10.0,1654.68603515625
2024-06-14,2024-06-15,283.4700012207031,283.4700012207031,283.4700012207031,0.0,65536,300,70,10.0,1654.68603515625
2024-06-15,2024-06-16,283.07000732421875,283.07000732421875,283.07000732421875,0.0,65536,300,70,10.0,1654.68603515625
2024-06-17,2024-06-18,283.5,283.5,283.5,0.0,65536,300,70,10.0,1654.68603515625
2024-06-19,2024-06-20,282.05999755859375,282.05999755859375,282.05999755859375,0.0,65536,300,70,10.0,1654.68603515625
2024-06-21,2024-06-22,282.6400146484375,282.6400146484375,282.6400146484375,0.0,65536,300,70,10.0,1654.68603515625
2024-06-22,2024-06-23,284.2300109863281,284.2300109863281,284.2300109863281,0.0,65536,300,70,10.0,1654.68603515625
2024-06-24,2024-06-25,284.8500061035156,284.8500061035156,284.8500061035156,0.0,65536,300,70,10.0,1654.68603515625
2024-06-26,2024-06-27,282.5400085449219,282.5400085449219,282.5400085449219,0.0,65536,300,70,10.0,1654.68603515625
2024-06-28,2024-06-29,283.5799865722656,283.5799865722656,283.5799865722656,0.0,65536,300,70,10.0,1654.68603515625
2024-06-29,2024-06-30,285.1700134277344,285.1700134277344,285.1700134277344,0.0,65536,300,70,10.0,1654.68603515625
2024-06-30,2024-07-01,283.32000732421875,283.32000732421875,283.32000732421875,0.0,65536,300,70,10.0,1654.68603515625
2024-07-01,2024-07-02,284.80999755859375,284.80999755859375,284.80999755859375,0.0,65536,300,70,10.0,1654.68603515625
2024-07-03,2024-07-04,282.9100036621094,282.9100036621094,282.9100036621094,0.0,65536,300,70,10.0,1654.68603515625
2024-07-05,2024-07-06,282.7099914550781,282.7099914550781,282.7099914550781,0.0,65536,300,70,10.0,1654.68603515625
2024-07-07,2024-07-08,283.6000061035156,283.6000061035156,283.6000061035156,0.0,65536,300,70,10.0,1654.68603515625
2024-07-08,2024-07-09,285.75,285.75,285.75,0.0,65536,300,70,10.0,1654.68603515625
2024-07-10,2024-07-11,283.1199951171875,283.1199951171875,283.1199951171875,0.0,65536,300,70,10.0,1654.68603515625
2024-07-12,2024-07-13,282.6099853515625,282.6099853515625,282.6099853515625,0.0,65536,300,70,10.0,1654.68603515625
2024-07-14,2024-07-15,285.6499938964844,285.6499938964844,285.6499938964844,0.0,65536,300,70,10.0,1654.68603515625
2024-07-15,2024-07-16,287.4100036621094,287.4100036621094,287.4100036621094,0.0,65536,300,70,10.0,1654.68603515625
2024-07-16,2024-07-17,284.8599853515625,284.8599853515625,284.8599853515625,0.0,65536,300,70,10.0,1654.68603515625
2024-07-17,2024-07-18,283.989990234375,283.989990234375,283.989990234375,0.0,65536,300,70,10.0,1654.68603515625
2024-07-19,2024-07-20,281.69000244140625,281.69000244140625,281.69000244140625,0.0,65536,300,70,10.0,1654.68603515625
2024-07-21,2024-07-22,284.6499938964844,284.6499938964844,284.6499938964844,0.0,65536,300,70,10.0,1654.68603515625
2024-07-23,2024-07-24,282.1099853515625,282.1099853515625,282.1099853515625,0.0,65536,300,70,10.0,1654.68603515625
2024-07-24,2024-07-25,284.1700134277344,284.1700134277344,284.1700134277344,0.0,65536,300,70,10.0,1654.68603515625
2024-07-26,2024-07-27,284.32000732421875,284.32000732421875,284.32000732421875,0.0,65536,300,70,10.0,1654.68603515625
2024-07-28,2024-07-29,283.0299987792969,283.0299987792969,283.0299987792969,0.0,65536,300,70,10.0,1654.68603515625
2024-07-30,2024-07-31,284.9599914550781,284.9599914550781,284.9599914550781,0.0,65536,300,70,10.0,1654.68603515625
2024-07-31,2024-08-01,287.04998779296875,287.04998779296875,287.04998779296875,0.0,65536,300,70,10.0,1654.68603515625
2024-08-01,2024-08-02,283.4599914550781,283.4599914550781,283.4599914550781,0.0,65536,300,70,10.0,1654.68603515625
2024-08-02,2024-08-03,283.7900085449219,283.7900085449219,283.7900085449219,0.0,65536,300,70,10.0,1654.68603515625
2024-08-04,2024-08-05,282.6000061035156,282.6000061035156,282.6000061035156,0.0,65536,300,70,10.0,1654.68603515625
2024-08-06,2024-08-07,283.1700134277344,283.1700134277344,283.1700134277344,0.0,65536,300,70,10.0,1654.68603515625
2024-08-08,2024-08-09,280.32000732421875,280.32000732421875,280.32000732421875,0.0,65536,300,70,10.0,1654.68603515625
2024-08-09,2024-08-10,284.3599853515625,284.3599853515625,284.3599853515625,0.0,65536,300,70,10.0,1654.68603515625
2024-08-11,2024-08-12,283.0199890136719,283.0199890136719,283.0199890136719,0.0,65536,300,70,10.0,1654.68603515625
2024-08-13,2024-08-14,283.3599853515625,283.3599853515625,283.3599853515625,0.0,65536,300,70,10.0,1654.68603515625
2024-08-15,2024-08-16,283.6300048828125,283.6300048828125,283.6300048828125,0.0,65536,300,70,10.0,1654.68603515625
2024-08-16,2024-08-17,286.05999755859375,286.05999755859375,286.05999755859375,0.0,65536,300,70,10.0,1654.68603515625
2024-08-17,2024-08-18,285.2099914550781,285.2099914550781,285.2099914550781,0.0,65536,300,70,10.0,1654.68603515625
2024-08-18,2024-08-19,283.8999938964844,283.8999938964844,283.8999938964844,0.0,65536,300,70,10.0,1654.68603515625
2024-08-20,2024-08-21,284.4700012207031,284.4700012207031,284.4700012207031,0.0,65536,300,70,10.0,1654.68603515625
2024-08-22,2024-08-23,283.6499938964844,283.6499938964844,283.6499938964844,0.0,65536,300,70,10.0,1654.68603515625
2024-08-24,2024-08-25,283.2799987792969,283.2799987792969,283.2799987792969,0.0,65536,300,70,10.0,1654.68603515625
2024-08-25,2024-08-26,284.25,284.25,284.25,0.0,65536,300,70,10.0,1654.68603515625
2024-08-27,2024-08-28,282.510009765625,282.510009765625,282.510009765625,0.0,65536,300,70,10.0,1654.68603515625
2024-08-29,2024-08-30,286.07000732421875,286.07000732421875,286.07000732421875,0.0,65536,300,70,10.0,1654.68603515625
2024-08-31,2024-09-01,283.79998779296875,283.79998779296875,283.79998779296875,0.0,65536,300,70,10.0,1654.68603515625
2024-09-01,2024-09-02,285.6400146484375,285.6400146484375,285.6400146484375,0.0,65536,300,70,10.0,1654.68603515625
2024-09-02,2024-09-03,283.5899963378906,283.5899963378906,283.5899963378906,0.0,65536,300,70,10.0,1654.68603515625
2024-09-03,2024-09-04,284.8399963378906,284.8399963378906,284.8399963378906,0.0,65536,300,70,10.0,1654.68603515625
2024-09-05,2024-09-06,290.19000244140625,290.19000244140625,290.19000244140625,0.0,65536,300,70,10.0,1654.68603515625
2024-09-07,2024-09-08,284.3500061035156,284.3500061035156,284.3500061035156,0.0,65536,300,70,10.0,1654.68603515625
2024-09-09,2024-09-10,284.2200012207031,284.2200012207031,284.2200012207031,0.0,65536,300,70,10.0,1654.68603515625
2024-09-10,2024-09-11,285.05999755859375,285.05999755859375,285.05999755859375,0.0,65536,300,70,10.0,1654.68603515625
2024-09-12,2024-09-13,284.760009765625,284.760009765625,284.760009765625,0.0,65536,300,70,10.0,1654.68603515625
2024-09-14,2024-09-15,284.6600036621094,284.6600036621094,284.6600036621094,0.0,65536,300,70,10.0,1654.68603515625
2024-09-16,2024-09-17,285.1000061035156,285.1000061035156,285.1000061035156,0.0,65536,300,70,10.0,1654.68603515625
2024-09-17,2024-09-18,287.489990234375,287.489990234375,287.489990234375,0.0,65536,300,70,10.0,1654.68603515625
2024-09-18,2024-09-19,285.2200012207031,285.2200012207031,285.2200012207031,0.0,65536,300,70,10.0,1654.68603515625
2024-09-19,2024-09-20,285.7799987792969,285.7799987792969,285.7799987792969,0.0,65536,300,70,10.0,1654.68603515625
2024-09-21,2024-09-22,282.7099914550781,282.7099914550781,282.7099914550781,0.0,65536,300,70,10.0,1654.68603515625
2024-09-23,2024-09-24,284.8299865722656,284.8299865722656,284.8299865722656,0.0,65536,300,70,10.0,1654.68603515625
2024-09-25,2024-09-26,279.92999267578125,279.92999267578125,279.92999267578125,0.0,65536,300,70,10.0,1654.68603515625
2024-09-26,2024-09-27,284.2699890136719,284.2699890136719,284.2699890136719,0.0,65536,300,70,10.0,1654.68603515625
2024-09-28,2024-09-29,282.44000244140625,282.44000244140625,282.44000244140625,0.0,65536,300,70,10.0,1654.68603515625
2024-09-30,2024-10-01,282.6000061035156,282.6000061035156,282.6000061035156,0.0,65536,300,70,10.0,1654.68603515625
2024-10-02,2024-10-03,283.1000061035156,283.1000061035156,283.1000061035156,0.0,65536,300,70,10.0,1654.68603515625
2024-10-03,2024-10-04,285.9700012207031,285.9700012207031,285.9700012207031,0.0,65536,300,70,10.0,1654.68603515625
2024-10-04,2024-10-05,284.3999938964844,284.3999938964844,284.3999938964844,0.0,65536,300,70,10.0,1654.68603515625
2024-10-05,2024-10-06,284.6499938964844,284.6499938964844,284.6499938964844,0.0,65536,300,70,10.0,1654.68603515625
2024-10-07,2024-10-08,282.9800109863281,282.9800109863281,282.9800109863281,0.0,65536,300,70,10.0,1654.68603515625
2024-10-09,2024-10-10,285.0199890136719,285.0199890136719,285.0199890136719,0.0,65536,300,70,10.0,1654.68603515625
2024-10-11,2024-10-12,285.2099914550781,285.2099914550781,285.2099914550781,0.0,65536,300,70,10.0,1654.68603515625
2024-10-12,2024-10-13,283.489990234375,283.489990234375,283.489990234375,0.0,65536,300,70,10.0,1654.68603515625
2024-10-14,2024-10-15,286.1600036621094,286.1600036621094,286.1600036621094,0.0,65536,300,70,10.0,1654.68603515625
2024-10-16,2024-10-17,285.69000244140625,285.69000244140625,285.69000244140625,0.0,65536,300,70,10.0,1654.68603515625
2024-10-18,2024-10-19,285.3800048828125,285.3800048828125,285.3800048828125,0.0,65536,300,70,10.0,1654.68603515625
2024-10-19,2024-10-20,285.5400085449219,285.5400085449219,285.5400085449219,0.0,65536,300,70,10.0,1654.68603515625
2024-10-20,2024-10-21,284.2699890136719,284.2699890136719,284.2699890136719,0.0,65536,300,70,10.0,1654.68603515625
2024-10-21,2024-10-22,284.5299987792969,284.5299987792969,284.5299987792969,0.0,65536,300,70,10.0,1654.68603515625
2024-10-23,2024-10-24,284.30999755859375,284.30999755859375,284.30999755859375,0.0,65536,300,70,10.0,1654.68603515625
2024-10-25,2024-10-26,287.1499938964844,287.1499938964844,287.1499938964844,0.0,65536,300,70,10.0,1654.68603515625
2024-10-27,2024-10-28,284.8900146484375,284.8900146484375,284.8900146484375,0.0,65536,300,70,10.0,1654.68603515625
2024-10-28,2024-10-29,286.29998779296875,286.29998779296875,286.29998779296875,0.0,65536,300,70,10.0,1654.68603515625
2020-01-02,2020-01-03,284.6499938964844,284.6499938964844,284.6499938964844,0.0,65536,324,63,10.0,1695.575439453125
2020-01-03,2020-01-04,286.17999267578125,286.17999267578125,286.17999267578125,0.0,65536,324,63,10.0,1695.575439453125
2020-01-05,2020-01-06,283.5799865722656,283.5799865722656,283.5799865722656,0.0,65536,324,63,10.0,1695.575439453125
2020-01-07,2020-01-08,280.6199951171875,280.6199951171875,280.6199951171875,0.0,65536,324,63,10.0,1695.575439453125
2020-01-09,2020-01-10,284.8500061035156,284.8500061035156,284.8500061035156,0.0,65536,324,63,10.0,1695.575439453125
2020-01-10,2020-01-11,285.7200012207031,285.7200012207031,285.7200012207031,0.0,65536,324,63,10.0,1695.575439453125
2020-01-11,2020-01-12,284.05999755859375,284.05999755859375,284.05999755859375,0.0,65536,324,63,10.0,1695.575439453125
2020-01-12,2020-01-13,284.92999267578125,284.92999267578125,284.92999267578125,0.0,65536,324,63,10.0,1695.575439453125
2020-01-14,2020-01-15,283.260009765625,283.260009765625,283.260009765625,0.0,65536,324,63,10.0,1695.575439453125
2020-01-16,2020-01-17,282.5799865722656,282.5799865722656,282.5799865722656,0.0,65536,324,63,10.0,1695.575439453125
2020-01-18,2020-01-19,285.8800048828125,285.8800048828125,285.8800048828125,0.0,65536,324,63,10.0,1695.575439453125
2020-01-19,2020-01-20,286.3299865722656,286.3299865722656,286.3299865722656,0.0,65536,324,63,10.0,1695.575439453125
2020-01-21,2020-01-22,284.54998779296875,284.54998779296875,284.54998779296875,0.0,65536,324,63,10.0,1695.575439453125
2020-01-23,2020-01-24,284.54998779296875,284.54998779296875,284.54998779296875,0.0,65536,324,63,10.0,1695.575439453125
2020-01-25,2020-01-26,283.95001220703125,283.95001220703125,283.95001220703125,0.0,65536,324,63,10.0,1695.575439453125
2020-01-26,2020-01-27,287.32000732421875,287.32000732421875,287.32000732421875,0.0,65536,324,63,10.0,1695.575439453125
2020-01-27,2020-01-28,283.739990234375,283.739990234375,283.739990234375,0.0,65536,324,63,10.0,1695.575439453125
2020-01-28,2020-01-29,283.8999938964844,283.8999938964844,283.8999938964844,0.0,65536,324,63,10.0,1695.575439453125
2020-01-30,2020-01-31,282.69000244140625,282.69000244140625,282.69000244140625,0.0,65536,324,63,10.0,1695.575439453125
2020-02-01,2020-02-02,282.6600036621094,282.6600036621094,282.6600036621094,0.0,65536,324,63,10.0,1695.575439453125
2020-02-03,2020-02-04,285.6700134277344,285.6700134277344,285.6700134277344,0.0,65536,324,63,10.0,1695.575439453125
2020-02-04,2020-02-05,285.25,285.25,285.25,0.0,65536,324,63,10.0,1695.575439453125
2020-02-06,2020-02-07,282.0299987792969,282.0299987792969,282.0299987792969,0.0,65536,324,63,10.0,1695.575439453125
2020-02-08,2020-02-09,283.2300109863281,283.2300109863281,283.2300109863281,0.0,65536,324,63,10.0,1695.575439453125
2020-02-10,2020-02-11,279.8299865722656,279.8299865722656,279.8299865722656,0.0,65536,324,63,10.0,1695.575439453125
2020-02-11,2020-02-12,283.8999938964844,283.8999938964844,283.8999938964844,0.0,65536,324,63,10.0,1695.575439453125
2020-02-12,2020-02-13,284.1600036621094,284.1600036621094,284.1600036621094,0.0,65536,324,63,10.0,1695.575439453125
2020-02-13,2020-02-14,284.45001220703125,284.45001220703125,284.45001220703125,0.0,65536,324,63,10.0,1695.575439453125
2020-02-15,2020-02-16,281.5400085449219,281.5400085449219,281.5400085449219,0.0,65536,324,63,10.0,1695.575439453125
2020-02-17,2020-02-18,281.6400146484375,281.6400146484375,281.6400146484375,0.0,65536,324,63,10.0,1695.575439453125
2020-02-19,2020-02-20,284.1000061035156,284.1000061035156,284.1000061035156,0.0,65536,324,63,10.0,1695.575439453125
2020-02-20,2020-02-21,285.8599853515625,285.8599853515625,285.8599853515625,0.0,65536,324,63,10.0,1695.575439453125
2020-02-22,2020-02-23,283.3399963378906,283.3399963378906,283.3399963378906,0.0,65536,324,63,10.0,1695.575439453125
2020-02-24,2020-02-25,280.5899963378906,280.5899963378906,280.5899963378906,0.0,65536,324,63,10.0,1695.575439453125
2020-02-26,2020-02-27,283.20001220703125,283.20001220703125,283.20001220703125,0.0,65536,324,63,10.0,1695.575439453125
2020-02-27,2020-02-28,286.19000244140625,286.19000244140625,286.19000244140625,0.0,65536,324,63,10.0,1695.575439453125
2020-02-28,2020-02-29,282.1099853515625,282.1099853515625,282.1099853515625,0.0,65536,324,63,10.0,1695.575439453125
2020-02-29,2020-03-01,284.0199890136719,284.0199890136719,284.0199890136719,0.0,65536,324,63,10.0,1695.575439453125
2020-03-02,2020-03-03,280.8299865722656,280.8299865722656,280.8299865722656,0.0,65536,324,63,10.0,1695.575439453125
2020-03-04,2020-03-05,282.7900085449219,282.7900085449219,282.7900085449219,0.0,65536,324,63,10.0,1695.575439453125
2020-03-06,2020-03-07,282.0799865722656,282.0799865722656,282.0799865722656,0.0,65536,324,63,10.0,1695.575439453125
2020-03-07,2020-03-08,283.1199951171875,283.1199951171875,283.1199951171875,0.0,65536,324,63,10.0,1695.575439453125
2020-03-09,2020-03-10,282.489990234375,282.489990234375,282.489990234375,0.0,65536,324,63,10.0,1695.575439453125
2020-03-11,2020-03-12,280.6600036621094,280.6600036621094,280.6600036621094,0.0,65536,324,63,10.0,1695.575439453125
2020-03-13,2020-03-14,282.8500061035156,282.8500061035156,282.8500061035156,0.0,65536,324,63,10.0,1695.575439453125
2020-03-14,2020-03-15,285.8699951171875,285.8699951171875,285.8699951171875,0.0,65536,324,63,10.0,1695.575439453125
2020-03-15,2020-03-16,282.0199890136719,282.0199890136719,282.0199890136719,0.0,65536,324,63,10.0,1695.575439453125
2020-03-16,2020-03-17,283.44000244140625,283.44000244140625,283.44000244140625,0.0,65536,324,63,10.0,1695.575439453125
2020-03-18,2020-03-19,281.3800048828125,281.3800048828125,281.3800048828125,0.0,65536,324,63,10.0,1695.575439453125
2020-03-20,2020-03-21,280.6400146484375,280.6400146484375,280.6400146484375,0.0,65536,324,63,10.0,1695.575439453125
2020-03-22,2020-03-23,281.0299987792969,281.0299987792969,281.0299987792969,0.0,65536,324,63,10.0,1695.575439453125
2020-03-23,2020-03-24,282.4800109863281,282.4800109863281,282.4800109863281,0.0,65536,324,63,10.0,1695.575439453125
2020-03-25,2020-03-26,281.17999267578125,281.17999267578125,281.17999267578125,0.0,65536,324,63,10.0,1695.575439453125
2020-03-27,2020-03-28,282.69000244140625,282.69000244140625,282.69000244140625,0.0,65536,324,63,10.0,1695.575439453125
2020-03-29,2020-03-30,281.2099914550781,281.2099914550781,281.2099914550781,0.0,65536,324,63,10.0,1695.575439453125
2020-03-30,2020-03-31,283.2799987792969,283.2799987792969,283.2799987792969,0.0,65536,324,63,10.0,1695.575439453125
2020-03-31,2020-04-01,282.80999755859375,282.80999755859375,282.80999755859375,0.0,65536,324,63,10.0,1695.575439453125
2020-04-01,2020-04-02,282.5199890136719,282.5199890136719,282.5199890136719,0.0,65536,324,63,10.0,1695.575439453125
2020-04-03,2020-04-04,282.05999755859375,282.05999755859375,282.05999755859375,0.0,65536,324,63,10.0,1695.575439453125
2020-04-05,2020-04-06,282.1400146484375,282.1400146484375,282.1400146484375,0.0,65536,324,63,10.0,1695.575439453125
2020-04-07,2020-04-08,284.3800048828125,284.3800048828125,284.3800048828125,0.0,65536,324,63,10.0,1695.575439453125
2020-04-08,2020-04-09,285.8399963378906,285.8399963378906,285.8399963378906,0.0,65536,324,63,10.0,1695.575439453125
2020-04-10,2020-04-11,286.260009765625,286.260009765625,286.260009765625,0.0,65536,324,63,10.0,1695.575439453125
2020-04-12,2020-04-13,283.0899963378906,283.0899963378906,283.0899963378906,0.0,65536,324,63,10.0,1695.575439453125
2020-04-14,2020-04-15,280.8399963378906,280.8399963378906,280.8399963378906,0.0,65536,324,63,10.0,1695.575439453125
2020-04-15,2020-04-16,284.2900085449219,284.2900085449219,284.2900085449219,0.0,65536,324,63,10.0,1695.575439453125
2020-04-16,2020-04-17,282.010009765625,282.010009765625,282.010009765625,0.0,65536,324,63,10.0,1695.575439453125
2020-04-17,2020-04-18,281.54998779296875,281.54998779296875,281.54998779296875,0.0,65536,324,63,10.0,1695.575439453125
2020-04-19,2020-04-20,282.9599914550781,282.9599914550781,282.9599914550781,0.0,65536,324,63,10.0,1695.575439453125
2020-04-21,2020-04-22,283.0199890136719,283.0199890136719,283.0199890136719,0.0,65536,324,63,10.0,1695.575439453125
2020-04-23,2020-04-24,282.0899963378906,282.0899963378906,282.0899963378906,0.0,65536,324,63,10.0,1695.575439453125
2020-04-24,2020-04-25,283.6499938964844,283.6499938964844,283.6499938964844,0.0,65536,324,63,10.0,1695.575439453125
2020-04-26,2020-04-27,282.2699890136719,282.2699890136719,282.2699890136719,0.0,65536,324,63,10.0,1695.575439453125
2020-04-28,2020-04-29,283.04998779296875,283.04998779296875,283.04998779296875,0.0,65536,324,63,10.0,1695.575439453125
2020-04-30,2020-05-01,283.1700134277344,283.1700134277344,283.1700134277344,0.0,65536,324,63,10.0,1695.575439453125
2020-05-01,2020-05-02,283.4200134277344,283.4200134277344,283.4200134277344,0.0,65536,324,63,10.0,1695.575439453125
2020-05-02,2020-05-03,283.4599914550781,283.4599914550781,283.4599914550781,0.0,65536,324,63,10.0,1695.575439453125
2020-05-03,2020-05-04,282.9100036621094,282.9100036621094,282.9100036621094,0.0,65536,324,63,10.0,1695.575439453125
2020-05-05,2020-05-06,284.3299865722656,284.3299865722656,284.3299865722656,0.0,65536,324,63,10.0,1695.575439453125
2020-05-07,2020-05-08,283.42999267578125,283.42999267578125,283.42999267578125,0.0,65536,324,63,10.0,1695.575439453125
2020-05-09,2020-05-10,284.1099853515625,284.1099853515625,284.1099853515625,0.0,65536,324,63,10.0,1695.575439453125
2020-05-10,2020-05-11,285.1400146484375,285.1400146484375,285.1400146484375,0.0,65536,324,63,10.0,1695.575439453125
2020-05-12,2020-05-13,283.20001220703125,283.20001220703125,283.20001220703125,0.0,65536,324,63,10.0,1695.575439453125
2020-05-14,2020-05-15,282.9700012207031,282.9700012207031,282.9700012207031,0.0,65536,324,63,10.0,1695.575439453125
2020-05-16,2020-05-17,283.1000061035156,283.1000061035156,283.1000061035156,0.0,65536,324,63,10.0,1695.575439453125
2020-05-17,2020-05-18,284.79998779296875,284.79998779296875,284.79998779296875,0.0,65536,324,63,10.0,1695.575439453125
2020-05-18,2020-05-19,282.8699951171875,282.8699951171875,282.8699951171875,0.0,65536,324,63,10.0,1695.575439453125
2020-05-19,2020-05-20,282.6600036621094,282.6600036621094,282.6600036621094,0.0,65536,324,63,10.0,1695.575439453125
2020-05-21,2020-05-22,283.32000732421875,283.32000732421875,283.32000732421875,0.0,65536,324,63,10.0,1695.575439453125
2020-05-23,2020-05-24,281.82000732421875,281.82000732421875,281.82000732421875,0.0,65536,324,63,10.0,1695.575439453125
2020-05-25,2020-05-26,284.8699951171875,284.8699951171875,284.8699951171875,0.0,65536,324,63,10.0,1695.575439453125
2020-05-26,2020-05-27,284.19000244140625,284.19000244140625,284.19000244140625,0.0,65536,324,63,10.0,1695.575439453125
2020-05-28,2020-05-29,281.7200012207031,281.7200012207031,281.7200012207031,0.0,65536,324,63,10.0,1695.575439453125
2020-05-30,2020-05-31,282.2699890136719,282.2699890136719,282.2699890136719,0.0,65536,324,63,10.0,1695.575439453125
2020-06-01,2020-06-02,282.0799865722656,282.0799865722656,282.0799865722656,0.0,65536,324,63,10.0,1695.575439453125
2020-06-02,2020-06-03,282.989990234375,282.989990234375,282.989990234375,0.0,65536,324,63,10.0,1695.575439453125
2020-06-03,2020-06-04,281.9700012207031,281.9700012207031,281.9700012207031,0.0,65536,324,63,10.0,1695.575439453125
2020-06-04,2020-06-05,282.32000732421875,282.32000732421875,282.32000732421875,0.0,65536,324,63,10.0,1695.575439453125
2020-06-06,2020-06-07,282.010009765625,282.010009765625,282.010009765625,0.0,65536,324,63,10.0,1695.575439453125
2020-06-08,2020-06-09,283.57000732421875,283.57000732421875,283.57000732421875,0.0,65536,324,63,10.0,1695.575439453125
2020-06-10,2020-06-11,282.5400085449219,282.5400085449219,282.5400085449219,0.0,65536,324,63,10.0,1695.575439453125
2020-06-11,2020-06-12,281.4100036621094,281.4100036621094,281.4100036621094,0.0,65536,324,63,10.0,1695.575439453125
2020-06-13,2020-06-14,281.82000732421875,281.82000732421875,281.82000732421875,0.0,65536,324,63,10.0,1695.575439453125
