poly_id,date,forest,open_land,forest_cooling
66,2021-04-01,11.330010986328148,14.010003662109398,2.67999267578125
66,2021-04-02,11.679986572265648,14.499993896484398,2.82000732421875
66,2021-04-03,8.200006103515648,10.290002441406273,2.089996337890625
66,2021-04-04,9.140008544921898,11.510003662109398,2.3699951171875
66,2021-04-06,9.409997558593773,11.740014648437523,2.33001708984375
66,2021-04-08,10.629998779296898,13.270013427734398,2.6400146484375
66,2021-04-10,10.439996337890648,13.080010986328148,2.6400146484375
66,2021-04-11,10.490014648437523,13.360009765625023,2.8699951171875
66,2021-04-13,10.990014648437523,13.749993896484398,2.759979248046875
66,2021-04-15,10.850000000000023,13.649987792968773,2.79998779296875
66,2021-04-17,9.580010986328148,12.059991455078148,2.47998046875
66,2021-04-18,9.709985351562523,12.350000000000023,2.6400146484375
66,2021-04-19,9.469995117187523,11.990014648437523,2.52001953125
66,2021-04-20,10.409997558593773,13.149987792968773,2.739990234375
66,2021-04-22,8.860009765625023,11.129998779296898,2.269989013671875
66,2021-04-24,10.529992675781273,13.189996337890648,2.660003662109375
66,2021-04-26,8.629998779296898,10.839990234375023,2.209991455078125
66,2021-04-27,10.879998779296898,13.610009765625023,2.730010986328125
66,2021-04-29,11.350000000000023,14.170007324218773,2.82000732421875
66,2021-05-01,9.499993896484398,11.959985351562523,2.459991455078125
66,2021-05-03,7.969995117187523,9.980004882812523,2.010009765625
66,2021-05-04,9.839990234375023,12.450006103515648,2.610015869140625
66,2021-05-05,8.730004882812523,11.029992675781273,2.29998779296875
66,2021-05-06,8.700006103515648,11.020013427734398,2.32000732421875
66,2021-05-08,9.110009765625023,11.490014648437523,2.3800048828125
66,2021-05-10,11.209985351562523,14.040002441406273,2.83001708984375
66,2021-05-12,10.390008544921898,13.110009765625023,2.720001220703125
66,2021-05-13,12.830010986328148,15.929986572265648,3.0999755859375
66,2021-05-15,10.920007324218773,13.659997558593773,2.739990234375
66,2021-05-17,8.439996337890648,10.629998779296898,2.19000244140625
66,2021-05-19,10.490014648437523,13.179986572265648,2.689971923828125
66,2021-05-20,11.850000000000023,14.820001220703148,2.970001220703125
66,2021-05-21,10.820001220703148,13.649987792968773,2.829986572265625
66,2021-05-22,10.399987792968773,13.189996337890648,2.790008544921875
66,2021-05-24,9.909997558593773,12.559991455078148,2.649993896484375
66,2021-05-26,16.350000000000023,19.279992675781273,2.92999267578125
66,2021-05-28,9.999993896484398,12.670007324218773,2.670013427734375
66,2021-05-29,10.209985351562523,13.040002441406273,2.83001708984375
66,2021-05-31,10.709985351562523,13.450006103515648,2.740020751953125
66,2021-06-02,8.689996337890648,10.959985351562523,2.269989013671875
66,2021-06-04,10.179986572265648,12.830010986328148,2.6500244140625
66,2021-06-05,12.659997558593773,15.790002441406273,3.1300048828125
66,2021-06-06,9.240014648437523,11.689996337890648,2.449981689453125
66,2021-06-07,9.790002441406273,12.469995117187523,2.67999267578125
66,2021-06-09,9.249993896484398,11.709985351562523,2.459991455078125
66,2021-06-11,9.550012207031273,12.059991455078148,2.509979248046875
66,2021-06-13,9.320001220703148,11.779992675781273,2.459991455078125
66,2021-06-14,10.110009765625023,12.820001220703148,2.709991455078125
66,2021-06-16,10.149987792968773,12.850000000000023,2.70001220703125
66,2021-06-18,9.559991455078148,12.100000000000023,2.540008544921875
66,2021-06-20,9.320001220703148,11.760003662109398,2.44000244140625
66,2021-06-21,10.469995117187523,13.360009765625023,2.8900146484375
66,2021-06-22,8.790002441406273,11.149987792968773,2.3599853515625
66,2021-06-23,8.860009765625023,11.309991455078148,2.449981689453125
66,2021-06-25,8.469995117187523,10.740014648437523,2.27001953125
66,2021-06-27,8.700006103515648,11.010003662109398,2.30999755859375
66,2021-06-29,9.290002441406273,11.730004882812523,2.44000244140625
66,2021-06-30,11.279992675781273,14.189996337890648,2.910003662109375
66,2021-07-02,10.290002441406273,13.040002441406273,2.75
66,2021-07-04,9.240014648437523,11.719995117187523,2.47998046875
66,2021-07-06,8.730004882812523,11.050012207031273,2.32000732421875
66,2021-07-07,11.800012207031273,14.860009765625023,3.05999755859375
66,2021-07-08,10.129998779296898,12.779992675781273,2.649993896484375
66,2021-07-09,10.439996337890648,13.119989013671898,2.67999267578125
66,2021-07-11,8.990014648437523,11.379998779296898,2.389984130859375
66,2021-07-13,10.249993896484398,12.939996337890648,2.69000244140625
66,2021-07-15,10.600000000000023,13.399987792968773,2.79998779296875
66,2021-07-16,9.990014648437523,12.800012207031273,2.80999755859375
66,2021-07-18,8.080010986328148,10.249993896484398,2.16998291015625
66,2021-07-20,10.350000000000023,13.050012207031273,2.70001220703125
66,2021-07-22,10.920007324218773,13.830010986328148,2.910003662109375
66,2021-07-23,10.330010986328148,13.140008544921898,2.80999755859375
66,2021-07-24,10.080010986328148,12.760003662109398,2.67999267578125
66,2021-07-25,9.820001220703148,12.570001220703148,2.75
66,2021-07-27,7.230004882812523,9.159997558593773,1.92999267578125
66,2021-07-29,10.659997558593773,13.540002441406273,2.8800048828125
66,2021-07-31,10.050012207031273,12.719995117187523,2.66998291015625
66,2021-08-01,12.010003662109398,15.050012207031273,3.040008544921875
66,2021-08-03,9.369989013671898,11.909997558593773,2.540008544921875
66,2021-08-05,9.929986572265648,12.529992675781273,2.600006103515625
66,2021-08-07,9.249993896484398,11.730004882812523,2.480010986328125
66,2021-08-08,10.820001220703148,13.770013427734398,2.95001220703125
66,2021-08-09,10.369989013671898,13.129998779296898,2.760009765625
66,2021-08-10,10.670007324218773,13.459985351562523,2.78997802734375
66,2021-08-12,9.570001220703148,12.149987792968773,2.579986572265625
66,2021-08-14,8.980004882812523,11.369989013671898,2.389984130859375
66,2021-08-16,8.290002441406273,10.490014648437523,2.20001220703125
66,2021-08-17,9.469995117187523,12.119989013671898,2.649993896484375
66,2021-08-19,8.520013427734398,10.929986572265648,2.40997314453125
66,2021-08-21,8.119989013671898,10.320001220703148,2.20001220703125
66,2021-08-23,9.369989013671898,11.909997558593773,2.540008544921875
66,2021-08-24,11.070001220703148,14.070001220703148,3
66,2021-08-25,8.909997558593773,11.369989013671898,2.459991455078125
66,2021-08-26,8.879998779296898,11.420007324218773,2.540008544921875
66,2021-08-28,8.899987792968773,11.320001220703148,2.420013427734375
66,2021-08-30,9.360009765625023,11.920007324218773,2.55999755859375
66,2021-09-01,8.119989013671898,10.320001220703148,2.20001220703125
66,2021-09-02,10.270013427734398,13.290002441406273,3.019989013671875
66,2021-09-04,10.600000000000023,13.469995117187523,2.8699951171875
66,2021-09-06,8.429986572265648,10.800012207031273,2.370025634765625
66,2021-09-08,8.860009765625023,11.350000000000023,2.489990234375
66,2021-09-09,10.330010986328148,13.320001220703148,2.989990234375
66,2021-09-10,9.969995117187523,12.770013427734398,2.800018310546875
66,2021-09-11,9.409997558593773,12.070001220703148,2.660003662109375
66,2021-09-13,7.950006103515648,10.170007324218773,2.220001220703125
66,2021-09-15,8.520013427734398,10.879998779296898,2.3599853515625
66,2021-09-17,8.429986572265648,10.719995117187523,2.290008544921875
66,2021-09-18,11.029992675781273,14.010003662109398,2.980010986328125
66,2021-09-20,9.909997558593773,11.570001220703148,1.660003662109375
66,2021-09-22,9.499993896484398,11.119989013671898,1.6199951171875
66,2021-09-24,10.129998779296898,11.809991455078148,1.67999267578125
66,2021-09-25,11.129998779296898,12.770013427734398,1.6400146484375
66,2021-09-26,10.830010986328148,12.510003662109398,1.67999267578125
66,2021-09-27,10.740014648437523,12.420007324218773,1.67999267578125
66,2021-09-29,8.999993896484398,10.480004882812523,1.480010986328125
66,2021-10-01,9.100000000000023,10.610009765625023,1.510009765625
66,2021-10-03,9.999993896484398,11.570001220703148,1.57000732421875
66,2021-10-04,10.719995117187523,12.439996337890648,1.720001220703125
66,2021-10-06,10.869989013671898,12.610009765625023,1.740020751953125
66,2021-10-08,9.309991455078148,10.809991455078148,1.5
66,2021-10-10,8.600000000000023,9.959985351562523,1.3599853515625
66,2021-10-11,12.480004882812523,14.189996337890648,1.709991455078125
66,2021-10-12,10.439996337890648,12.040002441406273,1.600006103515625
66,2021-10-13,9.980004882812523,11.580010986328148,1.600006103515625
66,2021-10-15,10.149987792968773,11.779992675781273,1.6300048828125
66,2021-10-17,7.649987792968773,8.850000000000023,1.20001220703125
66,2021-10-19,8.999993896484398,9.089990234375023,0.089996337890625
66,2021-10-20,10.260003662109398,10.570001220703148,0.30999755859375
66,2021-10-22,8.879998779296898,9.119989013671898,0.239990234375
66,2021-10-24,9.209985351562523,9.320001220703148,0.110015869140625
66,2021-10-26,9.869989013671898,9.990014648437523,0.120025634765625
66,2021-10-27,12.649987792968773,12.950006103515648,0.300018310546875
66,2021-10-28,10.339990234375023,10.480004882812523,0.1400146484375
66,2021-10-29,11.219995117187523,11.439996337890648,0.220001220703125
66,2021-10-31,8.159997558593773,8.279992675781273,0.1199951171875
66,2021-11-02,11.129998779296898,11.249993896484398,0.1199951171875
66,2021-11-04,9.559991455078148,9.640008544921898,0.08001708984375
66,2021-11-05,10.619989013671898,10.830010986328148,0.21002197265625
66,2021-11-07,8.899987792968773,9.149987792968773,0.25
66,2021-11-09,9.140008544921898,9.300012207031273,0.160003662109375
66,2021-11-11,9.550012207031273,9.629998779296898,0.079986572265625
66,2021-11-12,12.510003662109398,12.820001220703148,0.30999755859375
66,2021-11-13,7.969995117187523,8.119989013671898,0.149993896484375
66,2021-11-14,7.990014648437523,8.300012207031273,0.30999755859375
66,2021-11-16,8.589990234375023,8.820001220703148,0.230010986328125
66,2021-11-18,10.899987792968773,11.230004882812523,0.33001708984375
66,2021-11-20,9.240014648437523,9.469995117187523,0.22998046875
66,2021-11-21,11.249993896484398,11.860009765625023,0.610015869140625
66,2021-11-23,9.670007324218773,10.100000000000023,0.42999267578125
66,2021-11-25,9.760003662109398,10.080010986328148,0.32000732421875
66,2021-11-27,8.249993896484398,8.499993896484398,0.25
66,2021-11-28,13.649987792968773,14.390008544921898,0.740020751953125
66,2021-11-29,10.200006103515648,10.559991455078148,0.3599853515625
66,2021-11-30,10.800012207031273,11.290002441406273,0.489990234375
66,2021-12-02,9.420007324218773,9.740014648437523,0.32000732421875
66,2021-12-04,10.709985351562523,11.029992675781273,0.32000732421875
66,2021-12-06,11.080010986328148,11.369989013671898,0.28997802734375
66,2021-12-07,9.969995117187523,10.679986572265648,0.709991455078125
66,2021-12-09,8.529992675781273,9.020013427734398,0.490020751953125
66,2021-12-11,7.790002441406273,8.050012207031273,0.260009765625
66,2021-12-13,9.719995117187523,10.950006103515648,1.230010986328125
66,2021-12-14,12.790002441406273,14.429986572265648,1.639984130859375
66,2021-12-15,10.459985351562523,11.779992675781273,1.32000732421875
66,2021-12-16,11.159997558593773,12.659997558593773,1.5
66,2021-12-18,10.219995117187523,11.559991455078148,1.339996337890625
66,2021-12-20,10.320001220703148,11.640008544921898,1.32000732421875
66,2021-12-22,7.969995117187523,8.939996337890648,0.970001220703125
66,2021-12-23,10.939996337890648,12.559991455078148,1.6199951171875
66,2021-12-25,10.379998779296898,11.740014648437523,1.360015869140625
66,2021-12-27,7.570001220703148,8.559991455078148,0.989990234375
66,2021-12-29,9.260003662109398,10.420007324218773,1.160003662109375
66,2021-12-30,11.529992675781273,13.080010986328148,1.550018310546875
66,2021-12-31,8.700006103515648,9.839990234375023,1.139984130859375
66,2022-01-01,8.860009765625023,11.230004882812523,2.3699951171875
66,2022-01-03,9.339990234375023,11.830010986328148,2.490020751953125
66,2022-01-05,7.140008544921898,9.010003662109398,1.8699951171875
66,2022-01-07,6.499993896484398,8.129998779296898,1.6300048828125
66,2022-01-08,8.399987792968773,10.850000000000023,2.45001220703125
66,2022-01-10,6.909997558593773,8.830010986328148,1.920013427734375
66,2022-01-12,7.260003662109398,9.159997558593773,1.899993896484375
66,2022-01-14,7.540002441406273,9.499993896484398,1.959991455078125
66,2022-01-15,10.100000000000023,12.879998779296898,2.779998779296875
66,2022-01-16,8.100000000000023,10.260003662109398,2.160003662109375
66,2022-01-17,7.770013427734398,9.969995117187523,2.199981689453125
66,2022-01-19,8.649987792968773,10.959985351562523,2.30999755859375
66,2022-01-21,9.200006103515648,11.619989013671898,2.41998291015625
66,2022-01-23,8.790002441406273,11.110009765625023,2.32000732421875
66,2022-01-24,7.450006103515648,9.640008544921898,2.19000244140625
66,2022-01-26,8.260003662109398,10.309991455078148,2.04998779296875
66,2022-01-28,8.469995117187523,10.529992675781273,2.05999755859375
66,2022-01-30,7.570001220703148,9.350000000000023,1.779998779296875
66,2022-01-31,8.760003662109398,10.760003662109398,2
66,2022-02-01,6.559991455078148,7.980004882812523,1.420013427734375
66,2022-02-02,6.689996337890648,8.230004882812523,1.540008544921875
66,2022-02-04,8.559991455078148,10.439996337890648,1.8800048828125
66,2022-02-06,7.719995117187523,9.379998779296898,1.660003662109375
66,2022-02-08,9.270013427734398,11.209985351562523,1.939971923828125
66,2022-02-09,9.020013427734398,11.050012207031273,2.029998779296875
66,2022-02-11,10.450006103515648,12.619989013671898,2.16998291015625
66,2022-02-13,7.550012207031273,9.170007324218773,1.6199951171875
66,2022-02-15,10.309991455078148,12.409997558593773,2.100006103515625
66,2022-02-16,11.659997558593773,14.070001220703148,2.410003662109375
66,2022-02-17,6.020013427734398,7.270013427734398,1.25
66,2022-02-18,8.959985351562523,10.950006103515648,1.990020751953125
66,2022-02-20,5.439996337890648,6.529992675781273,1.089996337890625
66,2022-02-22,5.950006103515648,7.129998779296898,1.17999267578125
66,2022-02-24,7.279992675781273,8.749993896484398,1.470001220703125
66,2022-02-25,7.189996337890648,8.950006103515648,1.760009765625
66,2022-02-27,5.700006103515648,7.059991455078148,1.3599853515625
66,2022-03-01,8.089990234375023,9.830010986328148,1.740020751953125
66,2022-03-03,9.589990234375023,11.679986572265648,2.089996337890625
66,2022-03-04,11.420007324218773,13.879998779296898,2.459991455078125
66,2022-03-05,7.679986572265648,9.360009765625023,1.680023193359375
66,2022-03-06,9.080010986328148,11.219995117187523,2.139984130859375
66,2022-03-08,6.939996337890648,8.490014648437523,1.550018310546875
66,2022-03-10,7.700006103515648,9.369989013671898,1.66998291015625
66,2022-03-12,9.279992675781273,11.240014648437523,1.96002197265625
66,2022-03-13,9.140008544921898,11.159997558593773,2.019989013671875
66,2022-03-15,9.390008544921898,11.360009765625023,1.970001220703125
66,2022-03-17,8.390008544921898,10.140008544921898,1.75
66,2022-03-19,8.689996337890648,10.490014648437523,1.800018310546875
66,2022-03-20,11.740014648437523,14.059991455078148,2.319976806640625
66,2022-03-21,8.689996337890648,10.520013427734398,1.83001708984375
66,2022-03-22,8.939996337890648,10.809991455078148,1.8699951171875
66,2022-03-24,10.709985351562523,12.760003662109398,2.050018310546875
66,2022-03-26,9.749993896484398,11.649987792968773,1.899993896484375
66,2022-03-28,9.899987792968773,11.779992675781273,1.8800048828125
66,2022-03-29,12.059991455078148,14.290002441406273,2.230010986328125
66,2022-03-31,9.550012207031273,11.490014648437523,1.94000244140625
66,2022-04-02,8.360009765625023,9.950006103515648,1.589996337890625
66,2022-04-04,9.939996337890648,11.809991455078148,1.8699951171875
66,2022-04-05,11.350000000000023,13.499993896484398,2.149993896484375
66,2022-04-06,9.429986572265648,11.270013427734398,1.84002685546875
66,2022-04-07,9.050012207031273,10.980004882812523,1.92999267578125
66,2022-04-09,9.360009765625023,11.189996337890648,1.829986572265625
66,2022-04-11,9.029992675781273,10.719995117187523,1.69000244140625
66,2022-04-13,12.059991455078148,14.209985351562523,2.149993896484375
66,2022-04-14,11.790002441406273,14.040002441406273,2.25
66,2022-04-16,11.790002441406273,13.959985351562523,2.16998291015625
66,2022-04-18,10.700006103515648,12.649987792968773,1.949981689453125
66,2022-04-20,9.149987792968773,10.890008544921898,1.740020751953125
66,2022-04-21,9.409997558593773,11.290002441406273,1.8800048828125
66,2022-04-22,8.879998779296898,10.580010986328148,1.70001220703125
66,2022-04-23,8.659997558593773,10.350000000000023,1.69000244140625
66,2022-04-25,9.779992675781273,11.610009765625023,1.83001708984375
66,2022-04-27,9.980004882812523,11.839990234375023,1.8599853515625
66,2022-04-29,9.770013427734398,11.570001220703148,1.79998779296875
66,2022-04-30,10.839990234375023,12.899987792968773,2.05999755859375
66,2022-05-02,10.179986572265648,12.089990234375023,1.910003662109375
66,2022-05-04,10.830010986328148,12.779992675781273,1.949981689453125
66,2022-05-06,9.399987792968773,11.089990234375023,1.69000244140625
66,2022-05-07,10.640008544921898,12.649987792968773,2.009979248046875
66,2022-05-08,10.149987792968773,11.990014648437523,1.84002685546875
66,2022-05-09,11.170007324218773,13.149987792968773,1.97998046875
66,2022-05-11,10.290002441406273,12.209985351562523,1.91998291015625
66,2022-05-13,10.129998779296898,11.959985351562523,1.829986572265625
66,2022-05-15,10.070001220703148,11.879998779296898,1.80999755859375
66,2022-05-16,11.010003662109398,13.050012207031273,2.040008544921875
66,2022-05-18,10.170007324218773,12.050012207031273,1.8800048828125
66,2022-05-20,9.240014648437523,10.909997558593773,1.66998291015625
66,2022-05-22,10.570001220703148,12.429986572265648,1.8599853515625
66,2022-05-23,12.360009765625023,14.510003662109398,2.149993896484375
66,2022-05-24,10.670007324218773,12.600000000000023,1.92999267578125
66,2022-05-25,10.089990234375023,11.909997558593773,1.82000732421875
66,2022-05-27,9.520013427734398,11.200006103515648,1.67999267578125
66,2022-05-29,9.209985351562523,10.809991455078148,1.600006103515625
66,2022-05-31,9.740014648437523,11.439996337890648,1.699981689453125
66,2022-06-01,10.149987792968773,12.070001220703148,1.920013427734375
66,2022-06-03,8.490014648437523,10.010003662109398,1.519989013671875
66,2022-06-05,10.480004882812523,12.270013427734398,1.790008544921875
66,2022-06-07,9.809991455078148,11.480004882812523,1.670013427734375
66,2022-06-08,11.550012207031273,13.529992675781273,1.97998046875
66,2022-06-09,8.809991455078148,10.320001220703148,1.510009765625
66,2022-06-10,9.740014648437523,11.520013427734398,1.779998779296875
66,2022-06-14,7.700006103515648,8.909997558593773,1.209991455078125
66,2022-06-16,5.740014648437523,6.459985351562523,0.719970703125
66,2022-06-17,10.619989013671898,12.480004882812523,1.860015869140625
66,2022-06-19,9.010003662109398,10.619989013671898,1.6099853515625
66,2022-06-21,10.040002441406273,11.749993896484398,1.709991455078125
66,2022-06-23,9.260003662109398,10.760003662109398,1.5
66,2022-06-24,12.089990234375023,14.149987792968773,2.05999755859375
66,2022-06-25,9.800012207031273,11.439996337890648,1.639984130859375
66,2022-06-26,10.839990234375023,12.640008544921898,1.800018310546875
66,2022-06-28,9.360009765625023,10.899987792968773,1.53997802734375
66,2022-06-30,9.920007324218773,11.499993896484398,1.579986572265625
66,2022-07-02,11.640008544921898,13.529992675781273,1.889984130859375
66,2022-07-03,10.249993896484398,12.070001220703148,1.82000732421875
66,2022-07-05,10.570001220703148,12.360009765625023,1.790008544921875
66,2022-07-07,10.020013427734398,11.709985351562523,1.689971923828125
66,2022-07-09,12.179986572265648,14.070001220703148,1.8900146484375
66,2022-07-10,14.600000000000023,16.719995117187523,2.1199951171875
66,2022-07-11,10.110009765625023,11.790002441406273,1.67999267578125
66,2022-07-12,8.200006103515648,9.700006103515648,1.5
66,2022-07-14,7.149987792968773,8.260003662109398,1.110015869140625
66,2022-07-16,9.140008544921898,10.610009765625023,1.470001220703125
66,2022-07-18,11.879998779296898,13.730004882812523,1.850006103515625
66,2022-07-19,12.409997558593773,14.379998779296898,1.970001220703125
66,2022-07-21,10.409997558593773,12.140008544921898,1.730010986328125
66,2022-07-23,9.529992675781273,11.089990234375023,1.55999755859375
66,2022-07-25,7.879998779296898,9.129998779296898,1.25
66,2022-07-26,14.249993896484398,16.230004882812523,1.980010986328125
66,2022-07-27,9.559991455078148,11.100000000000023,1.540008544921875
66,2022-07-28,9.200006103515648,10.779992675781273,1.579986572265625
66,2022-07-30,10.189996337890648,11.830010986328148,1.6400146484375
66,2022-08-01,8.830010986328148,10.219995117187523,1.389984130859375
66,2022-08-03,9.559991455078148,11.089990234375023,1.529998779296875
66,2022-08-04,9.360009765625023,10.990014648437523,1.6300048828125
66,2022-08-06,9.249993896484398,10.760003662109398,1.510009765625
66,2022-08-08,10.119989013671898,11.700006103515648,1.58001708984375
66,2022-08-10,10.950006103515648,12.629998779296898,1.67999267578125
66,2022-08-11,16.209985351562523,18.240014648437523,2.030029296875
66,2022-08-12,9.760003662109398,11.270013427734398,1.510009765625
66,2022-08-13,10.230004882812523,11.899987792968773,1.66998291015625
