interval_from,interval_to,LST_B0_min,LST_B0_max,LST_B0_mean,LST_B0_stDev,LST_B0_sampleCount,LST_B0_noDataCount,poly_id,landcover,elv,uid,check
2023-04-28,2023-04-29,292.9700012207031,292.9700012207031,292.9700012207031,0.0,65536,13986,572,30,1429,2654,TRUE
2023-04-30,2023-05-01,292.4200134277344,292.4200134277344,292.4200134277344,0.0,65536,13986,572,30,1429,2654,TRUE
2023-05-02,2023-05-03,293.42999267578125,293.42999267578125,293.42999267578125,0.0,65536,13986,572,30,1429,2654,TRUE
2023-05-03,2023-05-04,295.32000732421875,295.32000732421875,295.32000732421875,0.0,65536,13986,572,30,1429,2654,TRUE
2023-05-05,2023-05-06,296.17999267578125,296.17999267578125,296.17999267578125,0.0,65536,13986,572,30,1429,2654,TRUE
2023-05-07,2023-05-08,295.5899963378906,295.5899963378906,295.5899963378906,0.0,65536,13986,572,30,1429,2654,TRUE
2023-05-09,2023-05-10,294.55999755859375,294.55999755859375,294.55999755859375,0.0,65536,13986,572,30,1429,2654,TRUE
2023-05-10,2023-05-11,294.30999755859375,294.30999755859375,294.30999755859375,0.0,65536,13986,572,30,1429,2654,TRUE
2023-05-11,2023-05-12,293.010009765625,293.010009765625,293.010009765625,0.0,65536,13986,572,30,1429,2654,TRUE
2023-05-12,2023-05-13,293.5199890136719,293.5199890136719,293.5199890136719,0.0,65536,13986,572,30,1429,2654,TRUE
2023-05-14,2023-05-15,294.8999938964844,294.8999938964844,294.8999938964844,0.0,65536,13986,572,30,1429,2654,TRUE
2023-05-18,2023-05-19,294.1300048828125,294.1300048828125,294.1300048828125,0.0,65536,13986,572,30,1429,2654,TRUE
2023-05-19,2023-05-20,294.82000732421875,294.82000732421875,294.82000732421875,0.0,65536,13986,572,30,1429,2654,TRUE
2023-05-21,2023-05-22,296.3500061035156,296.3500061035156,296.3500061035156,0.0,65536,13986,572,30,1429,2654,TRUE
2023-05-23,2023-05-24,292.1000061035156,292.1000061035156,292.1000061035156,0.0,65536,13986,572,30,1429,2654,TRUE
2023-05-25,2023-05-26,288.7799987792969,288.7799987792969,288.7799987792969,0.0,65536,13986,572,30,1429,2654,TRUE
2023-05-26,2023-05-27,285.4700012207031,285.4700012207031,285.4700012207031,0.0,65536,13986,572,30,1429,2654,TRUE
2023-05-27,2023-05-28,291.0799865722656,291.0799865722656,291.0799865722656,0.0,65536,13986,572,30,1429,2654,TRUE
2023-05-28,2023-05-29,293.4200134277344,293.4200134277344,293.4200134277344,0.0,65536,13986,572,30,1429,2654,TRUE
2023-05-30,2023-05-31,291.0899963378906,291.0899963378906,291.0899963378906,0.0,65536,13986,572,30,1429,2654,TRUE
2023-06-01,2023-06-02,287.0,287.0,287.0,0.0,65536,13986,572,30,1429,2654,TRUE
2023-06-03,2023-06-04,292.239990234375,292.239990234375,292.239990234375,0.0,65536,13986,572,30,1429,2654,TRUE
2023-06-04,2023-06-05,293.3500061035156,293.3500061035156,293.3500061035156,0.0,65536,13986,572,30,1429,2654,TRUE
2023-06-06,2023-06-07,292.8399963378906,292.8399963378906,292.8399963378906,0.0,65536,13986,572,30,1429,2654,TRUE
2023-06-08,2023-06-09,291.6400146484375,291.6400146484375,291.6400146484375,0.0,65536,13986,572,30,1429,2654,TRUE
2023-06-10,2023-06-11,289.989990234375,289.989990234375,289.989990234375,0.0,65536,13986,572,30,1429,2654,TRUE
2023-06-11,2023-06-12,289.1000061035156,289.1000061035156,289.1000061035156,0.0,65536,13986,572,30,1429,2654,TRUE
2023-06-12,2023-06-13,293.6099853515625,293.6099853515625,293.6099853515625,0.0,65536,13986,572,30,1429,2654,TRUE
2023-06-13,2023-06-14,294.9599914550781,294.9599914550781,294.9599914550781,0.0,65536,13986,572,30,1429,2654,TRUE
2023-06-15,2023-06-16,292.17999267578125,292.17999267578125,292.17999267578125,0.0,65536,13986,572,30,1429,2654,TRUE
2023-06-17,2023-06-18,292.29998779296875,292.29998779296875,292.29998779296875,0.0,65536,13986,572,30,1429,2654,TRUE
2023-06-19,2023-06-20,293.7099914550781,293.7099914550781,293.7099914550781,0.0,65536,13986,572,30,1429,2654,TRUE
2023-06-20,2023-06-21,295.30999755859375,295.30999755859375,295.30999755859375,0.0,65536,13986,572,30,1429,2654,TRUE
2023-06-22,2023-06-23,292.5299987792969,292.5299987792969,292.5299987792969,0.0,65536,13986,572,30,1429,2654,TRUE
2023-06-24,2023-06-25,291.67999267578125,291.67999267578125,291.67999267578125,0.0,65536,13986,572,30,1429,2654,TRUE
2023-06-26,2023-06-27,292.6700134277344,292.6700134277344,292.6700134277344,0.0,65536,13986,572,30,1429,2654,TRUE
2023-06-27,2023-06-28,290.8900146484375,290.8900146484375,290.8900146484375,0.0,65536,13986,572,30,1429,2654,TRUE
2023-06-28,2023-06-29,292.57000732421875,292.57000732421875,292.57000732421875,0.0,65536,13986,572,30,1429,2654,TRUE
2023-06-29,2023-06-30,294.5,294.5,294.5,0.0,65536,13986,572,30,1429,2654,TRUE
2023-07-01,2023-07-02,293.5,293.5,293.5,0.0,65536,13986,572,30,1429,2654,TRUE
2023-07-03,2023-07-04,291.489990234375,291.489990234375,291.489990234375,0.0,65536,13986,572,30,1429,2654,TRUE
2023-07-05,2023-07-06,294.2799987792969,294.2799987792969,294.2799987792969,0.0,65536,13986,572,30,1429,2654,TRUE
2023-07-06,2023-07-07,293.3800048828125,293.3800048828125,293.3800048828125,0.0,65536,13986,572,30,1429,2654,TRUE
2023-07-08,2023-07-09,291.6199951171875,291.6199951171875,291.6199951171875,0.0,65536,13986,572,30,1429,2654,TRUE
2023-07-10,2023-07-11,293.8500061035156,293.8500061035156,293.8500061035156,0.0,65536,13986,572,30,1429,2654,TRUE
2023-07-12,2023-07-13,294.8500061035156,294.8500061035156,294.8500061035156,0.0,65536,13986,572,30,1429,2654,TRUE
2023-07-13,2023-07-14,294.04998779296875,294.04998779296875,294.04998779296875,0.0,65536,13986,572,30,1429,2654,TRUE
2023-07-14,2023-07-15,292.1700134277344,292.1700134277344,292.1700134277344,0.0,65536,13986,572,30,1429,2654,TRUE
