LST-DISPLAY-DAY-TIME-C0/date,LST-DISPLAY-DAY-TIME-C0/min,LST-DISPLAY-DAY-TIME-C0/max,LST-DISPLAY-DAY-TIME-C0/mean,LST-DISPLAY-DAY-TIME-C0/stDev,LST-DISPLAY-DAY-TIME-C0/sampleCount,LST-DISPLAY-DAY-TIME-C0/noDataCount,LST-DISPLAY-DAY-TIME-C0/median,LST-DISPLAY-DAY-TIME-C0/p10,LST-DISPLAY-DAY-TIME-C0/p90
2020-01-01T00:00:00.000Z,299.4100036621094,299.760009765625,299.600916082209,0.17427839832733893,121,0,299.760009765625,299.4100036621094,299.760009765625
2020-01-02T00:00:00.000Z,299.010009765625,299.3299865722656,299.18454256924707,0.15932592261410114,121,0,299.3299865722656,299.010009765625,299.3299865722656
2020-01-04T00:00:00.000Z,301.55999755859375,301.9700012207031,301.7836359197443,0.20415295854276247,121,0,301.9700012207031,301.55999755859375,301.9700012207031
2020-01-06T00:00:00.000Z,302.3900146484375,302.7699890136719,302.5972733931108,0.18920048282966995,121,0,302.7699890136719,302.3900146484375,302.7699890136719
2020-01-08T00:00:00.000Z,301.3999938964844,301.7699890136719,301.60180941495037,0.18423151986396788,121,0,301.7699890136719,301.3999938964844,301.7699890136719
2020-01-09T00:00:00.000Z,304.0299987792969,304.44000244140625,304.25363714044744,0.20415295854276247,121,0,304.44000244140625,304.0299987792969,304.44000244140625
2020-01-11T00:00:00.000Z,303.2900085449219,303.7300109863281,303.5300098765981,0.21909023865054073,121,0,303.7300109863281,303.2900085449219,303.7300109863281
2020-01-13T00:00:00.000Z,301.3699951171875,303.05999755859375,302.2918146306818,0.8415022358154314,121,0,303.05999755859375,301.3699951171875,303.05999755859375
2020-01-15T00:00:00.000Z,303.2799987792969,305.1199951171875,304.2836331454192,0.9161886363542321,121,0,305.1199951171875,303.2799987792969,305.1199951171875
2020-01-16T00:00:00.000Z,303.7099914550781,305.54998779296875,304.7136258212004,0.9161886363542321,121,0,305.54998779296875,303.7099914550781,305.54998779296875
2020-01-17T00:00:00.000Z,303.32000732421875,305.2799987792969,304.38909357244313,0.9759377567851109,121,0,305.2799987792969,303.32000732421875,305.2799987792969
2020-01-18T00:00:00.000Z,305.79998779296875,308.0199890136719,307.010897549716,1.1054043147891668,121,0,308.0199890136719,305.79998779296875,308.0199890136719
2020-01-20T00:00:00.000Z,302.7699890136719,304.7099914550781,303.82817216352987,0.965984635248502,121,0,304.7099914550781,302.7699890136719,304.7099914550781
2020-01-22T00:00:00.000Z,302.67999267578125,304.5799865722656,303.7163529829545,0.9460631965696882,121,0,304.5799865722656,302.67999267578125,304.5799865722656
2020-01-24T00:00:00.000Z,301.05999755859375,302.7900085449219,302.0036399147726,0.8614236744942142,121,0,302.7900085449219,301.05999755859375,302.7900085449219
