		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
01/01/21	12:30 a	74.9	75.4	74.9	100	74.9	0.0	SE	0.00	1.0	SE	74.9	78.7	78.7	77.2	29.693	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.206	-52.3	0	---	-52.4	-52.4	 .0967	0.000	649	1	94.9	30
01/01/21	1:00 a	75.1	75.1	74.9	100	75.1	0.0	---	0.00	0.0	---	75.1	78.9	78.9	77.4	29.693	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.210	-52.3	0	---	-52.4	-52.4	 .0967	0.000	701	1	100.0	30
01/01/21	1:30 a	75.2	75.3	75.1	100	75.2	0.0	SE	0.00	1.0	SE	75.2	79.1	79.1	77.6	29.693	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.212	-52.3	0	---	-52.4	-52.4	 .0967	0.000	702	1	100.0	30
01/01/21	2:00 a	75.1	75.2	74.9	100	75.1	0.0	---	0.00	0.0	---	75.1	78.9	78.9	77.4	29.693	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.210	-52.3	0	---	-52.4	-52.4	 .0967	0.000	700	1	100.0	30
01/01/21	2:30 a	74.7	75.1	74.7	100	74.7	0.0	---	0.00	0.0	---	74.7	78.4	78.4	76.9	29.693	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.202	-52.3	0	---	-52.4	-52.4	 .0967	0.000	702	1	100.0	30
01/01/21	3:00 a	74.4	74.7	74.4	100	74.4	0.0	SE	0.00	1.0	SE	74.4	78.1	78.1	76.6	29.693	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.196	-52.3	0	---	-52.4	-52.4	 .0967	0.000	699	1	100.0	30
01/01/21	3:30 a	74.2	74.5	74.2	100	74.2	0.0	---	0.00	0.0	---	74.2	77.8	77.8	76.3	29.693	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.192	-52.3	0	---	-52.4	-52.4	 .0967	0.000	701	1	100.0	30
01/01/21	4:00 a	74.6	74.7	74.2	100	74.6	0.0	---	0.00	0.0	---	74.6	78.3	78.3	76.8	29.693	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.200	-52.3	0	---	-52.4	-52.4	 .0967	0.000	700	1	100.0	30
01/01/21	4:30 a	74.9	74.9	74.6	100	74.9	0.0	---	0.00	0.0	---	74.9	78.7	78.7	77.2	29.693	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.206	-52.3	0	---	-52.4	-52.4	 .0967	0.000	701	1	100.0	30
01/01/21	5:00 a	75.0	75.1	74.8	100	75.0	0.0	SE	0.00	1.0	SE	75.0	78.8	78.8	77.3	29.693	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.208	-52.3	0	---	-52.4	-52.4	 .0967	0.000	698	1	100.0	30
01/01/21	5:30 a	75.3	75.3	74.9	100	75.3	0.0	---	0.00	0.0	---	75.3	79.3	79.3	77.8	29.693	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.215	-52.3	0	---	-52.4	-52.4	 .0967	0.000	701	1	100.0	30
01/01/21	6:00 a	75.2	75.3	75.1	100	75.2	0.0	---	0.00	0.0	---	75.2	79.1	79.1	77.6	29.693	0.00	0.00	1	0.04	5	0.0	0.00	0.0	0.000	0.212	-52.3	0	---	-52.4	-52.4	 .0967	0.000	701	1	100.0	30
01/01/21	6:30 a	74.9	75.2	74.9	100	74.9	0.0	SE	0.00	1.0	SE	74.9	78.7	78.7	77.4	29.693	0.00	0.00	12	0.52	21	0.0	0.00	0.0	0.000	0.206	-52.3	0	---	-52.4	-52.4	 .0967	0.000	700	1	100.0	30
01/01/21	7:00 a	75.2	75.2	74.9	100	75.2	0.0	---	0.00	0.0	---	75.2	79.1	79.1	79.5	29.693	0.00	0.00	25	1.08	30	0.0	0.00	0.0	0.000	0.212	-52.3	0	---	-52.4	-52.4	 .0967	0.000	698	1	100.0	30
01/01/21	7:30 a	75.5	75.5	75.2	100	75.5	0.0	SE	0.00	1.0	SE	75.5	79.6	79.6	80.1	29.693	0.00	0.00	32	1.38	35	0.0	0.00	0.0	0.000	0.219	-52.3	0	---	-52.4	-52.4	 .0967	0.000	701	1	100.0	30
01/01/21	8:00 a	76.2	76.3	75.5	100	76.2	0.0	SE	0.00	2.0	SE	76.2	80.7	80.7	81.4	29.693	0.00	0.00	41	1.76	58	0.1	0.02	0.9	0.000	0.233	-52.3	0	---	-52.4	-52.4	 .0967	0.001	700	1	100.0	30
01/01/21	8:30 a	76.8	77.1	76.3	100	76.8	0.0	SE	0.00	3.0	NE	76.8	81.8	81.8	82.8	29.693	0.00	0.00	57	2.45	121	0.4	0.09	1.5	0.000	0.246	-52.3	0	---	-52.4	-52.4	 .0967	0.000	702	1	100.0	30
01/01/21	9:00 a	79.2	79.2	76.6	100	79.2	1.0	S	0.50	6.0	S	79.2	87.4	87.4	89.5	29.693	0.00	0.00	94	4.04	146	1.8	0.39	2.2	0.000	0.296	-52.3	0	---	-52.4	-52.4	 .0967	0.002	700	1	100.0	30
01/01/21	9:30 a	81.9	81.9	79.2	100	81.9	2.0	S	1.00	7.0	SSE	81.9	95.4	95.4	105.2	29.693	0.00	0.00	427	18.36	714	3.3	0.71	4.6	0.000	0.352	-52.3	0	---	-52.4	-52.4	 .0967	0.000	699	1	100.0	30
01/01/21	10:00 a	81.2	82.8	81.1	100	81.2	2.0	SSE	1.00	6.0	ENE	81.2	93.1	93.1	104.5	29.693	0.00	0.00	551	23.70	909	4.3	0.92	5.8	0.000	0.337	-52.3	0	---	-52.4	-52.4	 .0967	0.012	701	1	100.0	30
01/01/21	10:30 a	83.6	84.3	81.3	100	83.6	2.0	SE	1.00	8.0	SE	83.6	101.5	101.5	115.4	29.693	0.00	0.00	937	40.30	1088	6.1	1.31	7.2	0.000	0.387	-52.3	0	---	-52.4	-52.4	 .0967	0.000	695	1	100.0	30
01/01/21	11:00 a	84.0	84.2	83.4	100	84.0	3.0	SE	1.50	9.0	ENE	84.0	103.1	103.1	115.8	29.693	0.00	0.00	895	38.49	1021	7.0	1.50	7.7	0.000	0.396	-52.3	0	---	-52.4	-52.4	 .0967	0.022	701	1	100.0	30
01/01/21	11:30 a	85.1	85.2	83.7	100	85.1	2.0	SE	1.00	9.0	SE	85.1	108.2	108.2	120.4	29.693	0.00	0.00	867	37.29	921	7.6	1.63	7.7	0.000	0.419	-52.3	0	---	-52.4	-52.4	 .0967	0.000	700	1	100.0	30
01/01/21	12:00 p	83.8	85.1	83.6	100	83.8	3.0	SE	1.50	10.0	S	83.8	102.3	102.3	115.4	29.693	0.00	0.00	930	40.00	1021	7.5	1.61	8.1	0.000	0.392	-52.3	0	---	-52.4	-52.4	 .0967	0.022	698	1	100.0	30
01/01/21	12:30 p	83.8	85.3	83.5	100	83.8	3.0	ESE	1.50	14.0	SE	83.8	102.3	102.3	116.6	29.693	0.00	0.00	979	42.10	1125	7.1	1.52	8.1	0.000	0.392	-52.3	0	---	-52.4	-52.4	 .0967	0.000	701	1	100.0	30
01/01/21	1:00 p	84.5	85.1	83.7	100	84.5	3.0	SE	1.50	9.0	SE	84.5	105.3	105.3	119.3	29.693	0.00	0.00	903	38.83	1046	6.3	1.35	7.6	0.000	0.406	-52.3	0	---	-52.4	-52.4	 .0967	0.021	701	1	100.0	30
01/01/21	1:30 p	82.2	84.6	82.1	100	82.2	3.0	SE	1.50	11.0	S	82.2	96.4	96.4	106.3	29.693	0.00	0.00	439	18.88	1204	4.2	0.90	7.5	0.000	0.358	-52.3	0	---	-52.4	-52.4	 .0967	0.000	699	1	100.0	30
01/01/21	2:00 p	82.9	83.1	82.2	100	82.9	2.0	SE	1.00	12.0	S	82.9	98.9	98.9	108.4	29.693	0.00	0.00	393	16.90	621	3.3	0.71	4.5	0.000	0.373	-52.3	0	---	-52.4	-52.4	 .0967	0.013	699	1	100.0	30
01/01/21	2:30 p	81.7	83.0	81.0	100	81.7	2.0	SE	1.00	9.0	SSE	81.7	94.7	94.7	102.3	29.693	0.00	0.00	281	12.08	538	2.6	0.56	3.0	0.000	0.348	-52.3	0	---	-52.4	-52.4	 .0967	0.000	701	1	100.0	30
01/01/21	3:00 p	83.0	83.0	81.7	100	83.0	2.0	SE	1.00	10.0	SSE	83.0	99.2	99.2	113.9	29.693	0.00	0.00	590	25.37	710	2.7	0.58	3.3	0.000	0.375	-52.3	0	---	-52.4	-52.4	 .0967	0.012	697	1	100.0	30
01/01/21	3:30 p	81.2	83.1	80.7	100	81.2	2.0	SE	1.00	7.0	SE	81.2	93.1	93.1	101.4	29.693	0.00	0.00	249	10.71	612	1.3	0.28	2.3	0.000	0.337	-52.3	0	---	-52.4	-52.4	 .0967	0.000	696	1	100.0	30
01/01/21	4:00 p	80.6	81.2	80.5	100	80.6	2.0	ESE	1.00	6.0	ESE	80.6	91.3	91.3	97.0	29.693	0.00	0.00	150	6.45	199	0.7	0.15	1.0	0.000	0.325	-52.3	0	---	-52.4	-52.4	 .0967	0.005	702	1	100.0	30
01/01/21	4:30 p	80.5	81.1	80.4	100	80.5	1.0	SE	0.50	7.0	E	80.5	91.1	91.1	95.8	29.693	0.00	0.00	133	5.72	367	0.1	0.02	0.5	0.000	0.323	-52.3	0	---	-52.4	-52.4	 .0967	0.000	700	1	100.0	30
01/01/21	5:00 p	79.4	80.6	79.4	100	79.4	0.0	ESE	0.00	4.0	SSE	79.4	87.9	87.9	87.5	29.693	0.00	0.00	41	1.76	90	0.0	0.00	0.0	0.000	0.300	-52.3	0	---	-52.4	-52.4	 .0967	0.002	700	1	100.0	30
01/01/21	5:30 p	78.6	79.4	78.6	100	78.6	0.0	E	0.00	4.0	ENE	78.6	85.8	85.8	84.6	29.693	0.00	0.00	9	0.39	21	0.0	0.00	0.0	0.000	0.283	-52.3	0	---	-52.4	-52.4	 .0967	0.000	702	1	100.0	30
01/01/21	6:00 p	78.1	78.6	78.0	100	78.1	0.0	ENE	0.00	2.0	ENE	78.1	84.6	84.6	83.2	29.693	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.273	-52.3	0	---	-52.4	-52.4	 .0967	0.000	701	1	100.0	30
01/01/21	6:30 p	77.7	78.1	77.6	100	77.7	0.0	---	0.00	0.0	---	77.7	83.7	83.7	82.3	29.693	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.265	-52.3	0	---	-52.4	-52.4	 .0967	0.000	701	1	100.0	30
01/01/21	7:00 p	77.4	77.7	77.3	100	77.4	0.0	ENE	0.00	1.0	ENE	77.4	83.1	83.1	81.7	29.693	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.258	-52.3	0	---	-52.4	-52.4	 .0967	0.000	699	1	100.0	30
01/01/21	7:30 p	77.0	77.5	76.9	100	77.0	0.0	ENE	0.00	1.0	ENE	77.0	82.2	82.2	80.8	29.693	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.250	-52.3	0	---	-52.4	-52.4	 .0967	0.000	697	1	100.0	30
01/01/21	8:00 p	76.6	77.1	76.6	100	76.6	0.0	ENE	0.00	1.0	ENE	76.6	81.4	81.4	79.9	29.693	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.242	-52.3	0	---	-52.4	-52.4	 .0967	0.000	700	1	100.0	30
01/01/21	8:30 p	76.5	76.6	76.4	100	76.5	0.0	ENE	0.00	1.0	ENE	76.5	81.3	81.3	79.8	29.693	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.240	-52.3	0	---	-52.4	-52.4	 .0967	0.000	701	1	100.0	30
01/01/21	9:00 p	76.4	76.6	76.4	100	76.4	0.0	---	0.00	0.0	---	76.4	81.1	81.1	79.6	29.693	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.238	-52.3	0	---	-52.4	-52.4	 .0967	0.000	702	1	100.0	30
01/01/21	9:30 p	76.4	76.5	76.4	100	76.4	0.0	ENE	0.00	1.0	ENE	76.4	81.1	81.1	79.6	29.693	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.238	-52.3	0	---	-52.4	-52.4	 .0967	0.000	696	1	100.0	30
01/01/21	10:00 p	76.2	76.5	76.2	100	76.2	0.0	ENE	0.00	1.0	ENE	76.2	80.7	80.7	79.2	29.693	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.233	-52.3	0	---	-52.4	-52.4	 .0967	0.000	703	1	100.0	30
01/01/21	10:30 p	75.5	76.2	75.5	100	75.5	0.0	---	0.00	0.0	---	75.5	79.6	79.6	78.0	29.693	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.219	-52.3	0	---	-52.4	-52.4	 .0967	0.000	701	1	100.0	30
01/01/21	11:00 p	75.5	75.5	75.3	100	75.5	0.0	ENE	0.00	1.0	ENE	75.5	79.6	79.6	78.0	29.693	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.219	-52.3	0	---	-52.4	-52.4	 .0967	0.000	701	1	100.0	30
01/01/21	11:30 p	75.8	75.8	75.5	100	75.8	0.0	ENE	0.00	1.0	ENE	75.8	80.0	80.0	78.4	29.693	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.225	-52.3	0	---	-52.4	-52.4	 .0967	0.000	701	1	100.0	30
01/02/21	12:00 a	76.0	76.1	75.8	100	76.0	0.0	ENE	0.00	1.0	ENE	76.0	80.3	80.3	78.8	29.693	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.229	-52.3	0	---	-52.4	-52.4	 .0967	0.000	702	1	100.0	30
01/02/21	12:30 a	76.1	76.3	76.0	100	76.1	0.0	---	0.00	0.0	---	76.1	80.5	80.5	79.0	29.693	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.231	-52.3	0	---	-52.4	-52.4	 .0967	0.000	652	1	95.3	30
01/02/21	1:00 a	75.7	76.2	75.6	100	75.7	0.0	---	0.00	0.0	---	75.7	79.8	79.8	78.2	29.693	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.223	-52.3	0	---	-52.4	-52.4	 .0967	0.000	702	1	100.0	30
01/02/21	1:30 a	75.0	75.7	75.0	100	75.0	0.0	---	0.00	0.0	---	75.0	78.8	78.8	77.2	29.693	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.208	-52.3	0	---	-52.4	-52.4	 .0967	0.000	703	1	100.0	30
01/02/21	2:00 a	74.7	75.1	74.6	100	74.7	0.0	---	0.00	0.0	---	74.7	78.4	78.4	76.8	29.693	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.202	-52.3	0	---	-52.4	-52.4	 .0967	0.000	700	1	100.0	30
01/02/21	2:30 a	74.4	74.7	74.3	100	74.4	0.0	---	0.00	0.0	---	74.4	78.1	78.1	76.5	29.693	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.196	-52.3	0	---	-52.4	-52.4	 .0967	0.000	701	1	100.0	30
01/02/21	3:00 a	74.4	74.4	74.2	100	74.4	0.0	---	0.00	0.0	---	74.4	78.1	78.1	76.5	29.693	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.196	-52.3	0	---	-52.4	-52.4	 .0967	0.000	700	1	100.0	30
01/02/21	3:30 a	74.8	74.8	74.3	100	74.8	0.0	---	0.00	0.0	---	74.8	78.6	78.6	77.0	29.693	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.204	-52.3	0	---	-52.4	-52.4	 .0967	0.000	702	1	100.0	30
01/02/21	4:00 a	74.4	74.8	74.4	100	74.4	0.0	---	0.00	0.0	---	74.4	78.1	78.1	76.5	29.693	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.196	-52.3	0	---	-52.4	-52.4	 .0967	0.000	701	1	100.0	30
01/02/21	4:30 a	74.0	74.5	74.0	100	74.0	0.0	---	0.00	0.0	---	74.0	77.6	77.6	76.0	29.693	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.188	-52.3	0	---	-52.4	-52.4	 .0967	0.000	698	1	100.0	30
01/02/21	5:00 a	73.9	74.0	73.8	100	73.9	0.0	---	0.00	0.0	---	73.9	77.5	77.5	75.8	29.693	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.185	-52.3	0	---	-52.4	-52.4	 .0967	0.000	701	1	100.0	30
01/02/21	5:30 a	73.5	73.9	73.4	100	73.5	0.0	---	0.00	0.0	---	73.5	77.1	77.1	75.4	29.693	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.177	-52.3	0	---	-52.4	-52.4	 .0967	0.000	698	1	100.0	30
01/02/21	6:00 a	73.5	73.6	73.2	100	73.5	0.0	---	0.00	0.0	---	73.5	77.1	77.1	75.4	29.693	0.00	0.00	1	0.04	7	0.0	0.00	0.0	0.000	0.177	-52.3	0	---	-52.4	-52.4	 .0967	0.000	703	1	100.0	30
01/02/21	6:30 a	74.3	74.3	73.4	100	74.3	0.0	---	0.00	0.0	---	74.3	78.0	78.0	76.9	29.693	0.00	0.00	26	1.12	46	0.0	0.00	0.0	0.000	0.194	-52.3	0	---	-52.4	-52.4	 .0967	0.000	702	1	100.0	30
01/02/21	7:00 a	75.1	75.1	74.2	100	75.1	0.0	---	0.00	0.0	---	75.1	78.9	78.9	80.0	29.693	0.00	0.00	40	1.72	47	0.0	0.00	0.0	0.000	0.210	-52.3	0	---	-52.4	-52.4	 .0967	0.001	701	1	100.0	30
01/02/21	7:30 a	75.9	75.9	75.1	100	75.9	0.0	ENE	0.00	2.0	ENE	75.9	80.2	80.2	80.8	29.693	0.00	0.00	36	1.55	40	0.0	0.00	0.0	0.000	0.227	-52.3	0	---	-52.4	-52.4	 .0967	0.000	700	1	100.0	30
01/02/21	8:00 a	76.9	77.1	75.8	100	76.9	1.0	NE	0.50	3.0	NE	76.9	82.0	82.0	83.9	29.693	0.00	0.00	75	3.23	153	0.5	0.11	1.0	0.000	0.248	-52.3	0	---	-52.4	-52.4	 .0967	0.001	699	1	100.0	30
01/02/21	8:30 a	77.4	77.8	76.6	100	77.4	1.0	NE	0.50	3.0	NE	77.4	83.1	83.1	85.7	29.693	0.00	0.00	105	4.52	144	1.3	0.28	1.6	0.000	0.258	-52.3	0	---	-52.4	-52.4	 .0967	0.000	699	1	100.0	30
01/02/21	9:00 a	78.7	79.2	77.4	100	78.7	1.0	SSE	0.50	9.0	SE	78.7	86.1	86.1	89.4	29.693	0.00	0.00	136	5.85	218	1.7	0.36	2.1	0.000	0.285	-52.3	0	---	-52.4	-52.4	 .0967	0.003	702	1	100.0	30
01/02/21	9:30 a	81.8	81.9	78.8	100	81.8	2.0	S	1.00	6.0	SSW	81.8	95.1	95.1	105.6	29.693	0.00	0.00	469	20.17	784	3.4	0.73	4.6	0.000	0.350	-52.3	0	---	-52.4	-52.4	 .0967	0.000	701	1	100.0	30
01/02/21	10:00 a	84.1	84.1	81.8	100	84.1	2.0	SE	1.00	9.0	SSE	84.1	103.5	103.5	117.5	29.693	0.00	0.00	879	37.80	1023	5.0	1.07	6.1	0.000	0.398	-52.3	0	---	-52.4	-52.4	 .0967	0.016	699	1	100.0	30
01/02/21	10:30 a	83.8	84.2	83.7	100	83.8	3.0	SE	1.50	10.0	S	83.8	102.3	102.3	116.1	29.693	0.00	0.00	933	40.12	1013	6.0	1.29	6.8	0.000	0.392	-52.3	0	---	-52.4	-52.4	 .0967	0.000	695	1	100.0	30
01/02/21	11:00 a	82.6	83.8	82.0	100	82.6	2.0	SE	1.00	11.0	SE	82.6	97.8	97.8	107.0	29.693	0.00	0.00	432	18.58	1083	5.1	1.09	7.5	0.000	0.367	-52.3	0	---	-52.4	-52.4	 .0967	0.018	698	1	100.0	30
01/02/21	11:30 a	83.6	83.6	81.0	100	83.6	2.0	SE	1.00	8.0	ESE	83.6	101.5	101.5	112.2	29.693	0.00	0.00	520	22.36	960	5.5	1.18	7.6	0.000	0.387	-52.3	0	---	-52.4	-52.4	 .0967	0.000	698	1	100.0	30
01/02/21	12:00 p	83.9	84.4	83.2	100	83.9	2.0	SE	1.00	11.0	SSE	83.9	102.7	102.7	115.3	29.693	0.00	0.00	899	38.66	939	7.5	1.61	7.7	0.000	0.394	-52.3	0	---	-52.4	-52.4	 .0967	0.018	700	1	100.0	30
01/02/21	12:30 p	83.7	84.7	83.2	100	83.7	3.0	SE	1.50	12.0	SSE	83.7	101.9	101.9	115.2	29.693	0.00	0.00	916	39.39	965	7.5	1.61	7.7	0.000	0.390	-52.3	0	---	-52.4	-52.4	 .0967	0.000	700	1	100.0	30
01/02/21	1:00 p	83.0	84.1	82.7	100	83.0	3.0	SE	1.50	12.0	SE	83.0	99.2	99.2	112.6	29.693	0.00	0.00	870	37.41	909	6.8	1.46	7.2	0.000	0.375	-52.3	0	---	-52.4	-52.4	 .0967	0.023	694	1	100.0	30
01/02/21	1:30 p	83.4	84.2	82.9	100	83.4	3.0	SE	1.50	10.0	SSE	83.4	100.8	100.8	114.5	29.693	0.00	0.00	817	35.14	842	6.0	1.29	6.4	0.000	0.383	-52.3	0	---	-52.4	-52.4	 .0967	0.000	694	1	100.0	30
01/02/21	2:00 p	82.7	83.4	82.5	100	82.7	3.0	SE	1.50	10.0	ESE	82.7	98.1	98.1	112.3	29.693	0.00	0.00	765	32.90	940	5.0	1.07	5.6	0.000	0.369	-52.3	0	---	-52.4	-52.4	 .0967	0.020	688	1	100.0	30
01/02/21	2:30 p	82.5	83.4	81.8	100	82.5	2.0	S	1.00	8.0	S	82.5	97.4	97.4	109.6	29.693	0.00	0.00	542	23.31	953	3.4	0.73	4.7	0.000	0.365	-52.3	0	---	-52.4	-52.4	 .0967	0.000	695	1	100.0	30
01/02/21	3:00 p	83.0	83.5	82.5	100	83.0	2.0	SSE	1.00	6.0	SSE	83.0	99.2	99.2	113.7	29.693	0.00	0.00	579	24.90	652	2.8	0.60	3.3	0.000	0.375	-52.3	0	---	-52.4	-52.4	 .0967	0.014	699	1	100.0	30
01/02/21	3:30 p	82.0	83.8	81.6	100	82.0	1.0	S	0.50	5.0	N	82.0	95.7	95.7	107.0	29.693	0.00	0.00	386	16.60	624	1.7	0.36	2.3	0.000	0.354	-52.3	0	---	-52.4	-52.4	 .0967	0.000	701	1	100.0	30
01/02/21	4:00 p	81.1	82.9	81.0	100	81.1	1.0	ESE	0.50	7.0	ESE	81.1	92.8	92.8	103.0	29.693	0.00	0.00	292	12.56	496	0.9	0.19	1.4	0.000	0.335	-52.3	0	---	-52.4	-52.4	 .0967	0.008	698	1	100.0	30
01/02/21	4:30 p	79.6	81.1	79.6	100	79.6	0.0	WSW	0.00	3.0	E	79.6	88.5	88.5	90.5	29.693	0.00	0.00	53	2.28	104	0.1	0.02	0.5	0.000	0.304	-52.3	0	---	-52.4	-52.4	 .0967	0.000	699	1	100.0	30
01/02/21	5:00 p	79.2	79.7	79.1	100	79.2	0.0	NE	0.00	3.0	NE	79.2	87.4	87.4	87.0	29.693	0.00	0.00	26	1.12	33	0.0	0.00	0.0	0.000	0.296	-52.3	0	---	-52.4	-52.4	 .0967	0.001	702	1	100.0	30
01/02/21	5:30 p	78.1	79.1	78.0	100	78.1	0.0	NE	0.00	1.0	NE	78.1	84.6	84.6	83.7	29.693	0.00	0.00	9	0.39	19	0.0	0.00	0.0	0.000	0.273	-52.3	0	---	-52.4	-52.4	 .0967	0.000	700	1	100.0	30
01/02/21	6:00 p	77.3	78.2	77.2	100	77.3	0.0	---	0.00	0.0	---	77.3	82.9	82.9	81.8	29.693	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.256	-52.3	0	---	-52.4	-52.4	 .0967	0.000	702	1	100.0	30
01/02/21	6:30 p	76.9	77.3	76.9	100	76.9	0.0	---	0.00	0.0	---	76.9	82.0	82.0	80.8	29.693	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.248	-52.3	0	---	-52.4	-52.4	 .0967	0.000	702	1	100.0	30
01/02/21	7:00 p	76.9	77.0	76.8	100	76.9	0.0	---	0.00	0.0	---	76.9	82.0	82.0	80.8	29.693	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.248	-52.3	0	---	-52.4	-52.4	 .0967	0.000	701	1	100.0	30
01/02/21	7:30 p	76.9	77.0	76.8	100	76.9	0.0	---	0.00	0.0	---	76.9	82.0	82.0	80.8	29.693	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.248	-52.3	0	---	-52.4	-52.4	 .0967	0.000	701	1	100.0	30
01/02/21	8:00 p	76.2	76.9	76.2	100	76.2	0.0	---	0.00	0.0	---	76.2	80.7	80.7	79.5	29.693	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.233	-52.3	0	---	-52.4	-52.4	 .0967	0.000	702	1	100.0	30
01/02/21	8:30 p	76.0	76.3	76.0	100	76.0	0.0	---	0.00	0.0	---	76.0	80.3	80.3	79.1	29.693	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.229	-52.3	0	---	-52.4	-52.4	 .0967	0.000	698	1	100.0	30
01/02/21	9:00 p	75.9	76.0	75.8	100	75.9	0.0	---	0.00	0.0	---	75.9	80.2	80.2	79.0	29.693	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.227	-52.3	0	---	-52.4	-52.4	 .0967	0.000	702	1	100.0	30
01/02/21	9:30 p	75.5	75.9	75.5	100	75.5	0.0	---	0.00	0.0	---	75.5	79.6	79.6	78.4	29.693	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.219	-52.3	0	---	-52.4	-52.4	 .0967	0.000	699	1	100.0	30
01/02/21	10:00 p	75.0	75.6	75.0	100	75.0	0.0	---	0.00	0.0	---	75.0	78.8	78.8	77.6	29.693	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.208	-52.3	0	---	-52.4	-52.4	 .0967	0.000	702	1	100.0	30
01/02/21	10:30 p	74.7	75.1	74.7	100	74.7	0.0	---	0.00	0.0	---	74.7	78.4	78.4	77.1	29.693	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.202	-52.3	0	---	-52.4	-52.4	 .0967	0.000	700	1	100.0	30
01/02/21	11:00 p	74.4	74.7	74.3	100	74.4	0.0	---	0.00	0.0	---	74.4	78.1	78.1	76.8	29.693	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.196	-52.3	0	---	-52.4	-52.4	 .0967	0.000	699	1	100.0	30
01/02/21	11:30 p	74.2	74.4	74.2	100	74.2	0.0	---	0.00	0.0	---	74.2	77.8	77.8	76.5	29.693	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.192	-52.3	0	---	-52.4	-52.4	 .0967	0.000	700	1	100.0	30
01/03/21	12:00 a	74.6	74.7	74.2	100	74.6	0.0	---	0.00	0.0	---	74.6	78.3	78.3	77.0	29.693	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.200	-52.3	0	---	-52.4	-52.4	 .0967	0.000	701	1	100.0	30
