LST-DISPLAY-DAY-TIME-C0/date,LST-DISPLAY-DAY-TIME-C0/min,LST-DISPLAY-DAY-TIME-C0/max,LST-DISPLAY-DAY-TIME-C0/mean,LST-DISPLAY-DAY-TIME-C0/stDev,LST-DISPLAY-DAY-TIME-C0/sampleCount,LST-DISPLAY-DAY-TIME-C0/noDataCount,LST-DISPLAY-DAY-TIME-C0/median,LST-DISPLAY-DAY-TIME-C0/p10,LST-DISPLAY-DAY-TIME-C0/p90
2020-01-01T00:00:00.000Z,296.1700134277344,296.1700134277344,296.1700134277344,0,121,0,296.1700134277344,296.1700134277344,296.1700134277344
2020-01-02T00:00:00.000Z,297.19000244140625,297.19000244140625,297.19000244140625,0,121,0,297.19000244140625,297.19000244140625,297.19000244140625
2020-01-04T00:00:00.000Z,299.42999267578125,299.42999267578125,299.42999267578125,0,121,0,299.42999267578125,299.42999267578125,299.42999267578125
2020-01-06T00:00:00.000Z,299.3500061035156,299.3500061035156,299.3500061035156,0,121,0,299.3500061035156,299.3500061035156,299.3500061035156
2020-01-08T00:00:00.000Z,297.489990234375,297.489990234375,297.489990234375,0,121,0,297.489990234375,297.489990234375,297.489990234375
2020-01-09T00:00:00.000Z,301.54998779296875,301.54998779296875,301.54998779296875,0,121,0,301.54998779296875,301.54998779296875,301.54998779296875
2020-01-11T00:00:00.000Z,302.489990234375,302.489990234375,302.489990234375,0,121,0,302.489990234375,302.489990234375,302.489990234375
2020-01-13T00:00:00.000Z,299.1700134277344,299.1700134277344,299.1700134277344,0,121,0,299.1700134277344,299.1700134277344,299.1700134277344
2020-01-15T00:00:00.000Z,300.010009765625,300.010009765625,300.010009765625,0,121,0,300.010009765625,300.010009765625,300.010009765625
2020-01-16T00:00:00.000Z,300.6000061035156,300.6000061035156,300.6000061035156,0,121,0,300.6000061035156,300.6000061035156,300.6000061035156
2020-01-17T00:00:00.000Z,300.2099914550781,300.2099914550781,300.2099914550781,0,121,0,300.2099914550781,300.2099914550781,300.2099914550781
2020-01-18T00:00:00.000Z,303.8900146484375,303.8900146484375,303.8900146484375,0,121,0,303.8900146484375,303.8900146484375,303.8900146484375
2020-01-20T00:00:00.000Z,301.2699890136719,301.2699890136719,301.2699890136719,0,121,0,301.2699890136719,301.2699890136719,301.2699890136719
2020-01-22T00:00:00.000Z,300.9200134277344,300.9200134277344,300.9200134277344,0,121,0,300.9200134277344,300.9200134277344,300.9200134277344
2020-01-24T00:00:00.000Z,298.05999755859375,298.05999755859375,298.05999755859375,0,121,0,298.05999755859375,298.05999755859375,298.05999755859375
2020-01-25T00:00:00.000Z,301.2200012207031,301.2200012207031,301.2200012207031,0,121,0,301.2200012207031,301.2200012207031,301.2200012207031
2020-01-27T00:00:00.000Z,300.3999938964844,300.3999938964844,300.3999938964844,0,121,0,300.3999938964844,300.3999938964844,300.3999938964844
2020-01-29T00:00:00.000Z,299.9800109863281,299.9800109863281,299.9800109863281,0,121,0,299.9800109863281,299.9800109863281,299.9800109863281
2020-01-31T00:00:00.000Z,300.1099853515625,300.1099853515625,300.1099853515625,0,121,0,300.1099853515625,300.1099853515625,300.1099853515625
2020-02-01T00:00:00.000Z,298.9800109863281,298.9800109863281,298.9800109863281,0,121,0,298.9800109863281,298.9800109863281,298.9800109863281
2020-02-02T00:00:00.000Z,296.07000732421875,296.07000732421875,296.07000732421875,0,121,0,296.07000732421875,296.07000732421875,296.07000732421875
2020-02-03T00:00:00.000Z,303.760009765625,303.760009765625,303.760009765625,0,121,0,303.760009765625,303.760009765625,303.760009765625
2020-02-05T00:00:00.000Z,303.0400085449219,303.0400085449219,303.0400085449219,0,121,0,303.0400085449219,303.0400085449219,303.0400085449219
2020-02-07T00:00:00.000Z,303.2200012207031,303.2200012207031,303.2200012207031,0,121,0,303.2200012207031,303.2200012207031,303.2200012207031
2020-02-09T00:00:00.000Z,298.69000244140625,298.69000244140625,298.69000244140625,0,121,0,298.69000244140625,298.69000244140625,298.69000244140625
2020-02-10T00:00:00.000Z,305.2699890136719,305.2699890136719,305.2699890136719,0,121,0,305.2699890136719,305.2699890136719,305.2699890136719
2020-02-12T00:00:00.000Z,305.7699890136719,305.7699890136719,305.7699890136719,0,121,0,305.7699890136719,305.7699890136719,305.7699890136719
2020-02-14T00:00:00.000Z,304.5400085449219,304.5400085449219,304.5400085449219,0,121,0,304.5400085449219,304.5400085449219,304.5400085449219
2020-02-16T00:00:00.000Z,302.2200012207031,302.2200012207031,302.2200012207031,0,121,0,302.2200012207031,302.2200012207031,302.2200012207031
2020-02-17T00:00:00.000Z,302.6400146484375,302.6400146484375,302.6400146484375,0,121,0,302.6400146484375,302.6400146484375,302.6400146484375
2020-02-18T00:00:00.000Z,300.82000732421875,300.82000732421875,300.82000732421875,0,121,0,300.82000732421875,300.82000732421875,300.82000732421875
2020-02-19T00:00:00.000Z,306.8900146484375,306.8900146484375,306.8900146484375,0,121,0,306.8900146484375,306.8900146484375,306.8900146484375
2020-02-21T00:00:00.000Z,304.9700012207031,304.9700012207031,304.9700012207031,0,121,0,304.9700012207031,304.9700012207031,304.9700012207031
2020-02-23T00:00:00.000Z,304.42999267578125,304.42999267578125,304.42999267578125,0,121,0,304.42999267578125,304.42999267578125,304.42999267578125
2020-02-25T00:00:00.000Z,301.6600036621094,301.6600036621094,301.6600036621094,0,121,0,301.6600036621094,301.6600036621094,301.6600036621094
2020-02-26T00:00:00.000Z,304.0799865722656,304.0799865722656,304.0799865722656,0,121,0,304.0799865722656,304.0799865722656,304.0799865722656
2020-02-28T00:00:00.000Z,306.6700134277344,306.6700134277344,306.6700134277344,0,121,0,306.6700134277344,306.6700134277344,306.6700134277344
2020-03-01T00:00:00.000Z,305.2799987792969,305.2799987792969,305.2799987792969,0,121,0,305.2799987792969,305.2799987792969,305.2799987792969
2020-03-03T00:00:00.000Z,303.2200012207031,303.2200012207031,303.2200012207031,0,121,0,303.2200012207031,303.2200012207031,303.2200012207031
2020-03-04T00:00:00.000Z,304.1700134277344,304.1700134277344,304.1700134277344,0,121,0,304.1700134277344,304.1700134277344,304.1700134277344
2020-03-05T00:00:00.000Z,304.5199890136719,304.5199890136719,304.5199890136719,0,121,0,304.5199890136719,304.5199890136719,304.5199890136719
2020-03-06T00:00:00.000Z,307.75,307.75,307.75,0,121,0,307.75,307.75,307.75
