LST-DISPLAY-DAY-TIME-C0/date,LST-DISPLAY-DAY-TIME-C0/min,LST-DISPLAY-DAY-TIME-C0/max,LST-DISPLAY-DAY-TIME-C0/mean,LST-DISPLAY-DAY-TIME-C0/stDev,LST-DISPLAY-DAY-TIME-C0/sampleCount,LST-DISPLAY-DAY-TIME-C0/noDataCount,LST-DISPLAY-DAY-TIME-C0/median,LST-DISPLAY-DAY-TIME-C0/p10,LST-DISPLAY-DAY-TIME-C0/p90
2020-01-01T00:00:00.000Z,303.7200012207031,303.7200012207031,303.7200012207031,0,121,0,303.7200012207031,303.7200012207031,303.7200012207031
2020-01-02T00:00:00.000Z,302.8399963378906,302.8399963378906,302.8399963378906,0,121,0,302.8399963378906,302.8399963378906,302.8399963378906
2020-01-04T00:00:00.000Z,305.9200134277344,305.9200134277344,305.9200134277344,0,121,0,305.9200134277344,305.9200134277344,305.9200134277344
2020-01-06T00:00:00.000Z,307.1000061035156,307.1000061035156,307.1000061035156,0,121,0,307.1000061035156,307.1000061035156,307.1000061035156
2020-01-08T00:00:00.000Z,306.1400146484375,306.1400146484375,306.1400146484375,0,121,0,306.1400146484375,306.1400146484375,306.1400146484375
2020-01-09T00:00:00.000Z,309,309,309,0,121,0,309,309,309
2020-01-11T00:00:00.000Z,308.0199890136719,308.0199890136719,308.0199890136719,0,121,0,308.0199890136719,308.0199890136719,308.0199890136719
2020-01-13T00:00:00.000Z,306.0299987792969,306.0299987792969,306.0299987792969,0,121,0,306.0299987792969,306.0299987792969,306.0299987792969
2020-01-15T00:00:00.000Z,308.239990234375,308.239990234375,308.239990234375,0,121,0,308.239990234375,308.239990234375,308.239990234375
2020-01-16T00:00:00.000Z,308.69000244140625,308.69000244140625,308.69000244140625,0,121,0,308.69000244140625,308.69000244140625,308.69000244140625
2020-01-17T00:00:00.000Z,308.80999755859375,308.80999755859375,308.80999755859375,0,121,0,308.80999755859375,308.80999755859375,308.80999755859375
2020-01-18T00:00:00.000Z,311.510009765625,311.510009765625,311.510009765625,0,121,0,311.510009765625,311.510009765625,311.510009765625
2020-01-20T00:00:00.000Z,307.75,307.75,307.75,0,121,0,307.75,307.75,307.75
2020-01-22T00:00:00.000Z,307.7200012207031,307.7200012207031,307.7200012207031,0,121,0,307.7200012207031,307.7200012207031,307.7200012207031
2020-01-24T00:00:00.000Z,306.17999267578125,306.17999267578125,306.17999267578125,0,121,0,306.17999267578125,306.17999267578125,306.17999267578125
2020-01-25T00:00:00.000Z,308.20001220703125,308.20001220703125,308.20001220703125,0,121,0,308.20001220703125,308.20001220703125,308.20001220703125
2020-01-27T00:00:00.000Z,305.9200134277344,305.9200134277344,305.9200134277344,0,121,0,305.9200134277344,305.9200134277344,305.9200134277344
2020-01-29T00:00:00.000Z,305.82000732421875,305.82000732421875,305.82000732421875,0,121,0,305.82000732421875,305.82000732421875,305.82000732421875
