LST-DISPLAY-DAY-TIME-C0/date,LST-DISPLAY-DAY-TIME-C0/min,LST-DISPLAY-DAY-TIME-C0/max,LST-DISPLAY-DAY-TIME-C0/mean,LST-DISPLAY-DAY-TIME-C0/stDev,LST-DISPLAY-DAY-TIME-C0/sampleCount,LST-DISPLAY-DAY-TIME-C0/noDataCount,LST-DISPLAY-DAY-TIME-C0/median,LST-DISPLAY-DAY-TIME-C0/p10,LST-DISPLAY-DAY-TIME-C0/p90
2020-01-01T00:00:00.000Z,302.04998779296875,302.04998779296875,302.04998779296875,0,121,0,302.04998779296875,302.04998779296875,302.04998779296875
2020-01-02T00:00:00.000Z,299.2300109863281,299.2300109863281,299.2300109863281,0,121,0,299.2300109863281,299.2300109863281,299.2300109863281
2020-01-04T00:00:00.000Z,304.6300048828125,304.6300048828125,304.6300048828125,0,121,0,304.6300048828125,304.6300048828125,304.6300048828125
2020-01-06T00:00:00.000Z,304.2300109863281,304.2300109863281,304.2300109863281,0,121,0,304.2300109863281,304.2300109863281,304.2300109863281
2020-01-08T00:00:00.000Z,303.80999755859375,303.80999755859375,303.80999755859375,0,121,0,303.80999755859375,303.80999755859375,303.80999755859375
2020-01-09T00:00:00.000Z,306.0299987792969,306.0299987792969,306.0299987792969,0,121,0,306.0299987792969,306.0299987792969,306.0299987792969
2020-01-11T00:00:00.000Z,305.0199890136719,305.0199890136719,305.0199890136719,0,121,0,305.0199890136719,305.0199890136719,305.0199890136719
2020-01-13T00:00:00.000Z,305.0899963378906,305.0899963378906,305.0899963378906,0,121,0,305.0899963378906,305.0899963378906,305.0899963378906
2020-01-15T00:00:00.000Z,304.7300109863281,304.7300109863281,304.7300109863281,0,121,0,304.7300109863281,304.7300109863281,304.7300109863281
2020-01-16T00:00:00.000Z,306.239990234375,306.239990234375,306.239990234375,0,121,0,306.239990234375,306.239990234375,306.239990234375
2020-01-17T00:00:00.000Z,305.69000244140625,305.69000244140625,305.69000244140625,0,121,0,305.69000244140625,305.69000244140625,305.69000244140625
2020-01-18T00:00:00.000Z,307.1000061035156,307.1000061035156,307.1000061035156,0,121,0,307.1000061035156,307.1000061035156,307.1000061035156
2020-01-20T00:00:00.000Z,303.2200012207031,303.2200012207031,303.2200012207031,0,121,0,303.2200012207031,303.2200012207031,303.2200012207031
2020-01-22T00:00:00.000Z,302.9800109863281,302.9800109863281,302.9800109863281,0,121,0,302.9800109863281,302.9800109863281,302.9800109863281
2020-01-24T00:00:00.000Z,304.3399963378906,304.3399963378906,304.3399963378906,0,121,0,304.3399963378906,304.3399963378906,304.3399963378906
2020-01-25T00:00:00.000Z,305.7699890136719,305.7699890136719,305.7699890136719,0,121,0,305.7699890136719,305.7699890136719,305.7699890136719
2020-01-27T00:00:00.000Z,301.5199890136719,301.5199890136719,301.5199890136719,0,121,0,301.5199890136719,301.5199890136719,301.5199890136719
2020-01-29T00:00:00.000Z,304.5400085449219,304.5400085449219,304.5400085449219,0,121,0,304.5400085449219,304.5400085449219,304.5400085449219
2020-01-31T00:00:00.000Z,305.0400085449219,305.0400085449219,305.0400085449219,0,121,0,305.0400085449219,305.0400085449219,305.0400085449219
2020-02-01T00:00:00.000Z,304.8599853515625,304.8599853515625,304.8599853515625,0,121,0,304.8599853515625,304.8599853515625,304.8599853515625
2020-02-02T00:00:00.000Z,304.80999755859375,304.80999755859375,304.80999755859375,0,121,0,304.80999755859375,304.80999755859375,304.80999755859375
2020-02-03T00:00:00.000Z,306.4800109863281,306.4800109863281,306.4800109863281,0,121,0,306.4800109863281,306.4800109863281,306.4800109863281
2020-02-05T00:00:00.000Z,306.82000732421875,306.82000732421875,306.82000732421875,0,121,0,306.82000732421875,306.82000732421875,306.82000732421875
2020-02-07T00:00:00.000Z,307.1300048828125,307.1300048828125,307.1300048828125,0,121,0,307.1300048828125,307.1300048828125,307.1300048828125
2020-02-09T00:00:00.000Z,307.45001220703125,307.45001220703125,307.45001220703125,0,121,0,307.45001220703125,307.45001220703125,307.45001220703125
2020-02-10T00:00:00.000Z,307.0899963378906,307.0899963378906,307.0899963378906,0,121,0,307.0899963378906,307.0899963378906,307.0899963378906
2020-02-12T00:00:00.000Z,308,308,308,0,121,0,308,308,308
2020-02-14T00:00:00.000Z,307.3399963378906,307.3399963378906,307.3399963378906,0,121,0,307.3399963378906,307.3399963378906,307.3399963378906
2020-02-16T00:00:00.000Z,307.67999267578125,307.67999267578125,307.67999267578125,0,121,0,307.67999267578125,307.67999267578125,307.67999267578125
2020-02-17T00:00:00.000Z,308.29998779296875,308.29998779296875,308.29998779296875,0,121,0,308.29998779296875,308.29998779296875,308.29998779296875
2020-02-18T00:00:00.000Z,308.2200012207031,308.2200012207031,308.2200012207031,0,121,0,308.2200012207031,308.2200012207031,308.2200012207031
2020-02-19T00:00:00.000Z,308.9800109863281,308.9800109863281,308.9800109863281,0,121,0,308.9800109863281,308.9800109863281,308.9800109863281
2020-02-21T00:00:00.000Z,308.3599853515625,308.3599853515625,308.3599853515625,0,121,0,308.3599853515625,308.3599853515625,308.3599853515625
2020-02-23T00:00:00.000Z,308.489990234375,308.489990234375,308.489990234375,0,121,0,308.489990234375,308.489990234375,308.489990234375
2020-02-25T00:00:00.000Z,307.6000061035156,307.6000061035156,307.6000061035156,0,121,0,307.6000061035156,307.6000061035156,307.6000061035156
2020-02-26T00:00:00.000Z,307.20001220703125,307.20001220703125,307.20001220703125,0,121,0,307.20001220703125,307.20001220703125,307.20001220703125
2020-02-28T00:00:00.000Z,309.2900085449219,309.2900085449219,309.2900085449219,0,121,0,309.2900085449219,309.2900085449219,309.2900085449219
2020-03-01T00:00:00.000Z,309.05999755859375,309.05999755859375,309.05999755859375,0,121,0,309.05999755859375,309.05999755859375,309.05999755859375
2020-03-03T00:00:00.000Z,308.6000061035156,308.6000061035156,308.6000061035156,0,121,0,308.6000061035156,308.6000061035156,308.6000061035156
2020-03-04T00:00:00.000Z,309.92999267578125,309.92999267578125,309.92999267578125,0,121,0,309.92999267578125,309.92999267578125,309.92999267578125
2020-03-05T00:00:00.000Z,311.05999755859375,311.05999755859375,311.05999755859375,0,121,0,311.05999755859375,311.05999755859375,311.05999755859375
2020-03-06T00:00:00.000Z,310.45001220703125,310.45001220703125,310.45001220703125,0,121,0,310.45001220703125,310.45001220703125,310.45001220703125
2020-03-08T00:00:00.000Z,309.8999938964844,309.8999938964844,309.8999938964844,0,121,0,309.8999938964844,309.8999938964844,309.8999938964844
2020-03-10T00:00:00.000Z,309.2900085449219,309.2900085449219,309.2900085449219,0,121,0,309.2900085449219,309.2900085449219,309.2900085449219
2020-03-12T00:00:00.000Z,310.0299987792969,310.0299987792969,310.0299987792969,0,121,0,310.0299987792969,310.0299987792969,310.0299987792969
2020-03-13T00:00:00.000Z,311.1000061035156,311.1000061035156,311.1000061035156,0,121,0,311.1000061035156,311.1000061035156,311.1000061035156
2020-03-15T00:00:00.000Z,311.1000061035156,311.1000061035156,311.1000061035156,0,121,0,311.1000061035156,311.1000061035156,311.1000061035156
2020-03-17T00:00:00.000Z,311.1300048828125,311.1300048828125,311.1300048828125,0,121,0,311.1300048828125,311.1300048828125,311.1300048828125
2020-03-19T00:00:00.000Z,310.760009765625,310.760009765625,310.760009765625,0,121,0,310.760009765625,310.760009765625,310.760009765625
2020-03-20T00:00:00.000Z,310.7099914550781,310.7099914550781,310.7099914550781,0,121,0,310.7099914550781,310.7099914550781,310.7099914550781
2020-03-21T00:00:00.000Z,310.80999755859375,310.80999755859375,310.80999755859375,0,121,0,310.80999755859375,310.80999755859375,310.80999755859375
2020-03-22T00:00:00.000Z,311,311,311,0,121,0,311,311,311
