		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
09/08/20	10:30 a	82.6	84.9	82.0	100	82.6	3.0	SE	1.50	9.0	ESE	82.6	97.8	97.8	108.0	29.831	0.00	0.00	497	21.37	1148	6.3	1.35	9.7	0.000	0.367	-52.3	0	---	-52.4	-52.4	 .0971	0.000	699	1	100.0	30
09/08/20	11:00 a	83.2	83.9	82.5	100	83.2	3.0	SE	1.50	10.0	SSE	83.2	100.0	100.0	111.2	29.831	0.00	0.00	1082	46.53	1230	9.5	2.04	10.2	0.000	0.379	-52.3	0	---	-52.4	-52.4	 .0971	0.020	700	1	100.0	30
09/08/20	11:30 a	83.9	84.1	83.1	100	83.9	2.0	SE	1.00	8.0	E	83.9	102.7	102.7	114.6	29.831	0.00	0.00	983	42.27	1148	9.3	1.99	10.3	0.000	0.394	-52.3	0	---	-52.4	-52.4	 .0971	0.000	701	1	100.0	30
09/08/20	12:00 p	83.7	84.5	83.4	100	83.7	1.0	SE	0.50	5.0	SW	83.7	101.9	101.9	115.3	29.831	0.00	0.00	846	36.38	1020	8.9	1.91	10.4	0.000	0.390	-52.3	0	---	-52.4	-52.4	 .0971	0.023	700	1	100.0	30
09/08/20	12:30 p	85.1	85.1	83.2	100	85.1	2.0	SSW	1.00	6.0	SW	85.1	108.2	108.2	119.4	29.831	0.00	0.00	985	42.36	1088	9.4	2.01	10.0	0.000	0.419	-52.3	0	---	-52.4	-52.4	 .0971	0.000	700	1	100.0	30
09/08/20	1:00 p	85.3	85.8	84.3	100	85.3	2.0	SSW	1.00	6.0	S	85.3	109.3	109.3	122.2	29.831	0.00	0.00	1035	44.51	1125	8.6	1.84	9.4	0.000	0.423	-52.3	0	---	-52.4	-52.4	 .0971	0.025	700	1	100.0	30
09/08/20	1:30 p	83.6	85.3	83.5	100	83.6	2.0	SSW	1.00	7.0	W	83.6	101.5	101.5	113.1	29.831	0.00	0.00	868	37.33	1049	7.1	1.52	8.6	0.000	0.387	-52.3	0	---	-52.4	-52.4	 .0971	0.000	700	1	100.0	30
09/08/20	2:00 p	83.9	84.7	83.5	100	83.9	2.0	SE	1.00	8.0	SSE	83.9	102.7	102.7	115.5	29.831	0.00	0.00	731	31.44	1107	5.1	1.09	7.6	0.000	0.394	-52.3	0	---	-52.4	-52.4	 .0971	0.019	699	1	100.0	30
09/08/20	2:30 p	83.6	84.2	83.3	100	83.6	2.0	SSW	1.00	7.0	E	83.6	101.5	101.5	116.2	29.831	0.00	0.00	846	36.38	1069	4.9	1.05	5.7	0.000	0.387	-52.3	0	---	-52.4	-52.4	 .0971	0.000	703	1	100.0	30
09/08/20	3:00 p	81.8	85.1	81.7	100	81.8	2.0	SSE	1.00	8.0	S	81.8	95.1	95.1	103.8	29.831	0.00	0.00	335	14.41	979	2.5	0.54	4.8	0.000	0.350	-52.3	0	---	-52.4	-52.4	 .0971	0.016	699	1	100.0	30
09/08/20	3:30 p	80.1	81.8	80.1	100	80.1	1.0	ESE	0.50	6.0	ESE	80.1	89.9	89.9	91.7	29.831	0.00	0.00	71	3.05	127	0.3	0.06	1.0	0.000	0.315	-52.3	0	---	-52.4	-52.4	 .0971	0.000	700	1	100.0	30
09/08/20	4:00 p	79.8	80.2	79.7	100	79.8	1.0	SSE	0.50	5.0	SSE	79.8	89.0	89.0	89.8	29.831	0.00	0.00	37	1.59	62	0.0	0.00	0.0	0.000	0.308	-52.3	0	---	-52.4	-52.4	 .0971	0.001	702	1	100.0	30
09/08/20	4:30 p	79.4	79.8	79.4	100	79.4	1.0	SSW	0.50	3.0	SSE	79.4	87.9	87.9	87.8	29.831	0.00	0.00	13	0.56	23	0.0	0.00	0.0	0.000	0.300	-52.3	0	---	-52.4	-52.4	 .0971	0.000	702	1	100.0	30
09/08/20	5:00 p	78.9	79.5	78.9	100	78.9	1.0	ESE	0.50	5.0	S	78.9	86.6	86.6	85.8	29.831	0.00	0.00	7	0.30	9	0.0	0.00	0.0	0.000	0.290	-52.3	0	---	-52.4	-52.4	 .0971	0.000	700	1	100.0	30
09/08/20	5:30 p	78.5	78.9	78.5	100	78.5	0.0	WSW	0.00	2.0	SSW	78.5	85.6	85.6	84.7	29.831	0.03	0.24	1	0.04	5	0.0	0.00	0.0	0.000	0.281	-52.3	0	---	-52.4	-52.4	 .0971	0.000	701	1	100.0	30
09/08/20	6:00 p	78.1	78.5	78.1	100	78.1	0.0	WSW	0.00	2.0	WSW	78.1	84.6	84.6	83.7	29.831	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.273	-52.3	0	---	-52.4	-52.4	 .0971	0.000	702	1	100.0	30
09/08/20	6:30 p	77.9	78.1	77.9	100	77.9	0.0	WSW	0.00	1.0	WSW	77.9	84.2	84.2	83.2	29.831	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.269	-52.3	0	---	-52.4	-52.4	 .0971	0.000	700	1	100.0	30
09/08/20	7:00 p	77.7	78.0	77.7	100	77.7	0.0	WSW	0.00	1.0	WSW	77.7	83.7	83.7	82.7	29.831	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.265	-52.3	0	---	-52.4	-52.4	 .0971	0.000	701	1	100.0	30
09/08/20	7:30 p	77.3	77.8	77.3	100	77.3	0.0	WSW	0.00	1.0	WSW	77.3	82.9	82.9	81.9	29.831	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.256	-52.3	0	---	-52.4	-52.4	 .0971	0.000	698	1	100.0	30
09/08/20	8:00 p	77.1	77.4	77.1	100	77.1	0.0	WSW	0.00	1.0	WSW	77.1	82.4	82.4	81.4	29.831	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.252	-52.3	0	---	-52.4	-52.4	 .0971	0.000	697	1	100.0	30
09/08/20	8:30 p	77.1	77.2	76.9	100	77.1	0.0	WSW	0.00	1.0	WSW	77.1	82.4	82.4	81.4	29.831	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.252	-52.3	0	---	-52.4	-52.4	 .0971	0.000	699	1	100.0	30
09/08/20	9:00 p	77.3	77.4	77.1	100	77.3	0.0	WSW	0.00	2.0	WSW	77.3	82.9	82.9	81.9	29.831	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.256	-52.3	0	---	-52.4	-52.4	 .0971	0.000	701	1	100.0	30
09/08/20	9:30 p	77.4	77.4	77.2	100	77.4	1.0	SSW	0.50	4.0	N	77.4	83.1	83.1	82.1	29.831	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.258	-52.3	0	---	-52.4	-52.4	 .0971	0.000	701	1	100.0	30
09/08/20	10:00 p	77.4	77.5	77.2	100	77.4	0.0	S	0.00	2.0	S	77.4	83.1	83.1	82.1	29.831	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.258	-52.3	0	---	-52.4	-52.4	 .0971	0.000	701	1	100.0	30
09/08/20	10:30 p	77.0	77.4	76.9	100	77.0	0.0	S	0.00	2.0	S	77.0	82.2	82.2	81.2	29.831	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.250	-52.3	0	---	-52.4	-52.4	 .0971	0.000	700	1	100.0	30
09/08/20	11:00 p	76.9	77.1	76.8	100	76.9	0.0	S	0.00	1.0	S	76.9	82.0	82.0	81.0	29.831	0.01	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.248	-52.3	0	---	-52.4	-52.4	 .0971	0.000	702	1	100.0	30
09/08/20	11:30 p	77.1	77.1	76.8	100	77.1	0.0	S	0.00	1.0	S	77.1	82.4	82.4	81.4	29.831	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.252	-52.3	0	---	-52.4	-52.4	 .0971	0.000	699	1	100.0	30
09/09/20	12:00 a	76.7	77.1	76.7	100	76.7	0.0	S	0.00	2.0	SSE	76.7	81.6	81.6	80.6	29.831	0.01	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.244	-52.3	0	---	-52.4	-52.4	 .0971	0.000	699	1	100.0	30
09/09/20	12:30 a	76.6	76.9	76.6	100	76.6	0.0	SSE	0.00	1.0	SSE	76.6	81.4	81.4	80.4	29.831	0.07	0.46	0	0.00	0	0.0	0.00	0.0	0.000	0.242	-52.3	0	---	-52.4	-52.4	 .0971	0.000	698	1	100.0	30
09/09/20	1:00 a	76.7	76.7	76.4	100	76.7	0.0	SSE	0.00	1.0	SSE	76.7	81.6	81.6	80.6	29.831	0.08	0.50	0	0.00	0	0.0	0.00	0.0	0.000	0.244	-52.3	0	---	-52.4	-52.4	 .0971	0.000	700	1	100.0	30
09/09/20	1:30 a	76.2	76.7	76.2	100	76.2	0.0	SSE	0.00	1.0	SSE	76.2	80.7	80.7	79.7	29.831	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.233	-52.3	0	---	-52.4	-52.4	 .0971	0.000	699	1	100.0	30
09/09/20	2:00 a	75.6	76.2	75.6	100	75.6	0.0	---	0.00	0.0	---	75.6	79.7	79.7	78.6	29.831	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.221	-52.3	0	---	-52.4	-52.4	 .0971	0.000	699	1	100.0	30
09/09/20	2:30 a	75.3	75.6	75.3	100	75.3	0.0	SSE	0.00	1.0	SSE	75.3	79.3	79.3	78.2	29.831	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.215	-52.3	0	---	-52.4	-52.4	 .0971	0.000	701	1	100.0	30
09/09/20	3:00 a	75.3	75.4	75.2	100	75.3	0.0	SSE	0.00	1.0	SSE	75.3	79.3	79.3	78.2	29.831	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.215	-52.3	0	---	-52.4	-52.4	 .0971	0.000	699	1	100.0	30
09/09/20	3:30 a	75.2	75.3	75.0	100	75.2	0.0	SSE	0.00	1.0	SSE	75.2	79.1	79.1	78.0	29.831	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.212	-52.3	0	---	-52.4	-52.4	 .0971	0.000	703	1	100.0	30
09/09/20	4:00 a	74.6	75.2	74.6	100	74.6	0.0	---	0.00	0.0	---	74.6	78.3	78.3	77.2	29.831	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.200	-52.3	0	---	-52.4	-52.4	 .0971	0.000	697	1	100.0	30
09/09/20	4:30 a	74.3	74.7	74.2	100	74.3	0.0	---	0.00	0.0	---	74.3	78.0	78.0	76.9	29.831	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.194	-52.3	0	---	-52.4	-52.4	 .0971	0.000	699	1	100.0	30
09/09/20	5:00 a	74.1	74.3	74.0	100	74.1	0.0	---	0.00	0.0	---	74.1	77.7	77.7	76.6	29.831	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.190	-52.3	0	---	-52.4	-52.4	 .0971	0.000	702	1	100.0	30
09/09/20	5:30 a	74.0	74.2	73.9	100	74.0	0.0	---	0.00	0.0	---	74.0	77.6	77.6	76.5	29.831	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.188	-52.3	0	---	-52.4	-52.4	 .0971	0.000	700	1	100.0	30
09/09/20	6:00 a	74.3	74.3	73.9	100	74.3	0.0	---	0.00	0.0	---	74.3	78.0	78.0	77.2	29.831	0.00	0.00	14	0.60	30	0.0	0.00	0.0	0.000	0.194	-52.3	0	---	-52.4	-52.4	 .0971	0.000	701	1	100.0	30
09/09/20	6:30 a	75.1	75.1	74.2	100	75.1	0.0	SSE	0.00	1.0	SSE	75.1	78.9	78.9	79.8	29.831	0.01	0.00	37	1.59	56	0.0	0.00	0.0	0.000	0.210	-52.3	0	---	-52.4	-52.4	 .0971	0.000	700	1	100.0	30
09/09/20	7:00 a	76.0	76.0	75.1	100	76.0	0.0	SSE	0.00	1.0	SSE	76.0	80.3	80.3	81.2	29.831	0.00	0.00	42	1.81	56	0.0	0.00	0.5	0.000	0.229	-52.3	0	---	-52.4	-52.4	 .0971	0.001	703	1	100.0	30
09/09/20	7:30 a	77.7	77.7	76.0	100	77.7	0.0	SSE	0.00	1.0	SSE	77.7	83.7	83.7	86.3	29.831	0.00	0.00	96	4.13	128	0.7	0.15	1.0	0.000	0.265	-52.3	0	---	-52.4	-52.4	 .0971	0.000	702	1	100.0	30
09/09/20	8:00 a	78.0	78.0	77.4	100	78.0	1.0	S	0.50	4.0	SSE	78.0	84.4	84.4	87.6	29.831	0.00	0.00	130	5.59	192	1.3	0.28	2.2	0.000	0.271	-52.3	0	---	-52.4	-52.4	 .0971	0.003	703	1	100.0	30
09/09/20	8:30 a	78.6	79.0	77.8	100	78.6	1.0	SE	0.50	4.0	SSE	78.6	85.8	85.8	90.6	29.831	0.00	0.00	205	8.82	272	1.4	0.30	1.8	0.000	0.283	-52.3	0	---	-52.4	-52.4	 .0971	0.000	700	1	100.0	30
09/09/20	9:00 a	78.8	79.3	78.4	100	78.8	1.0	S	0.50	6.0	ESE	78.8	86.3	86.3	90.8	29.831	0.00	0.00	206	8.86	288	1.5	0.32	2.0	0.000	0.288	-52.3	0	---	-52.4	-52.4	 .0971	0.005	699	1	100.0	30
09/09/20	9:30 a	79.7	80.2	78.7	100	79.7	1.0	SSE	0.50	4.0	SSE	79.7	88.8	88.8	94.2	29.831	0.00	0.00	248	10.67	364	2.3	0.49	3.1	0.000	0.306	-52.3	0	---	-52.4	-52.4	 .0971	0.000	699	1	100.0	30
09/09/20	10:00 a	80.5	80.7	79.3	100	80.5	1.0	SW	0.50	4.0	SSE	80.5	91.1	91.1	99.6	29.831	0.00	0.00	402	17.29	522	4.1	0.88	7.6	0.000	0.323	-52.3	0	---	-52.4	-52.4	 .0971	0.008	699	1	100.0	30
09/09/20	10:30 a	80.2	80.8	80.1	100	80.2	2.0	S	1.00	6.0	ESE	80.2	90.2	90.2	97.4	29.831	0.00	0.00	332	14.28	454	3.6	0.77	4.8	0.000	0.317	-52.3	0	---	-52.4	-52.4	 .0971	0.000	702	1	100.0	30
09/09/20	11:00 a	81.5	82.9	80.1	100	81.5	2.0	SSE	1.00	6.0	SSE	81.5	94.1	94.1	104.6	29.831	0.00	0.00	508	21.85	891	6.1	1.31	9.5	0.000	0.344	-52.3	0	---	-52.4	-52.4	 .0971	0.012	701	1	100.0	30
09/09/20	11:30 a	82.1	82.4	81.1	100	82.1	1.0	SW	0.50	5.0	SE	82.1	96.0	96.0	106.3	29.831	0.00	0.00	492	21.16	615	5.4	1.16	6.4	0.000	0.356	-52.3	0	---	-52.4	-52.4	 .0971	0.000	703	1	100.0	30
09/09/20	12:00 p	82.8	82.9	81.9	100	82.8	2.0	SSE	1.00	6.0	SSE	82.8	98.5	98.5	110.5	29.831	0.00	0.00	621	26.71	1194	6.3	1.35	8.9	0.000	0.371	-52.3	0	---	-52.4	-52.4	 .0971	0.015	698	1	100.0	30
09/09/20	12:30 p	84.4	84.4	82.1	100	84.4	2.0	ESE	1.00	12.0	SSE	84.4	104.9	104.9	118.0	29.831	0.00	0.00	749	32.21	1354	7.3	1.56	11.4	0.000	0.404	-52.3	0	---	-52.4	-52.4	 .0971	0.000	702	1	100.0	30
09/09/20	1:00 p	81.2	84.3	80.9	100	81.2	2.0	SSE	1.00	7.0	ESE	81.2	93.1	93.1	100.0	29.831	0.00	0.00	315	13.55	621	3.6	0.77	6.3	0.000	0.337	-52.3	0	---	-52.4	-52.4	 .0971	0.015	700	1	100.0	30
09/09/20	1:30 p	80.6	81.3	80.4	100	80.6	1.0	SE	0.50	6.0	SSE	80.6	91.3	91.3	96.9	29.831	0.00	0.00	253	10.88	318	2.7	0.58	3.2	0.000	0.325	-52.3	0	---	-52.4	-52.4	 .0971	0.000	697	1	100.0	30
09/09/20	2:00 p	81.4	81.4	80.6	100	81.4	2.0	SE	1.00	8.0	NNE	81.4	93.8	93.8	100.4	29.831	0.00	0.00	288	12.39	464	2.4	0.51	3.4	0.000	0.342	-52.3	0	---	-52.4	-52.4	 .0971	0.007	701	1	100.0	30
09/09/20	2:30 p	81.4	82.5	81.3	100	81.4	2.0	SE	1.00	6.0	SSE	81.4	93.8	93.8	102.8	29.831	0.00	0.00	387	16.64	661	3.0	0.64	4.8	0.000	0.342	-52.3	0	---	-52.4	-52.4	 .0971	0.000	701	1	100.0	30
09/09/20	3:00 p	80.0	81.5	80.0	100	80.0	1.0	SSE	0.50	7.0	E	80.0	89.6	89.6	90.7	29.831	0.00	0.00	59	2.54	88	0.3	0.06	0.7	0.000	0.313	-52.3	0	---	-52.4	-52.4	 .0971	0.006	699	1	100.0	30
09/09/20	3:30 p	79.5	80.0	79.4	100	79.5	0.0	S	0.00	4.0	S	79.5	88.2	88.2	88.5	29.831	0.00	0.00	30	1.29	37	0.0	0.00	0.0	0.000	0.302	-52.3	0	---	-52.4	-52.4	 .0971	0.000	699	1	100.0	30
09/09/20	4:00 p	79.3	79.6	78.9	100	79.3	0.0	S	0.00	3.0	SSE	79.3	87.6	87.6	89.4	29.831	0.00	0.00	63	2.71	84	0.0	0.00	0.0	0.000	0.298	-52.3	0	---	-52.4	-52.4	 .0971	0.001	700	1	100.0	30
09/09/20	4:30 p	79.5	79.6	79.2	100	79.5	1.0	NNW	0.50	5.0	NNE	79.5	88.2	88.2	90.6	29.831	0.00	0.00	66	2.84	98	0.0	0.00	0.0	0.000	0.302	-52.3	0	---	-52.4	-52.4	 .0971	0.000	699	1	100.0	30
09/09/20	5:00 p	79.1	79.6	78.9	100	79.1	0.0	SSW	0.00	3.0	SW	79.1	87.1	87.1	86.3	29.831	0.00	0.00	7	0.30	21	0.0	0.00	0.0	0.000	0.294	-52.3	0	---	-52.4	-52.4	 .0971	0.001	701	1	100.0	30
09/09/20	5:30 p	78.5	79.1	78.4	100	78.5	0.0	SSW	0.00	2.0	SSW	78.5	85.6	85.6	84.6	29.831	0.02	0.06	0	0.00	0	0.0	0.00	0.0	0.000	0.281	-52.3	0	---	-52.4	-52.4	 .0971	0.000	698	1	100.0	30
09/09/20	6:00 p	78.2	78.6	78.2	100	78.2	0.0	SSW	0.00	1.0	SSW	78.2	84.9	84.9	83.9	29.831	0.04	0.24	0	0.00	0	0.0	0.00	0.0	0.000	0.275	-52.3	0	---	-52.4	-52.4	 .0971	0.000	700	1	100.0	30
09/09/20	6:30 p	77.9	78.2	77.9	100	77.9	0.0	SSW	0.00	1.0	SSW	77.9	84.2	84.2	83.1	29.831	0.10	0.49	0	0.00	0	0.0	0.00	0.0	0.000	0.269	-52.3	0	---	-52.4	-52.4	 .0971	0.000	701	1	100.0	30
09/09/20	7:00 p	77.9	78.0	77.8	100	77.9	0.0	---	0.00	0.0	---	77.9	84.2	84.2	83.1	29.831	0.06	0.18	0	0.00	0	0.0	0.00	0.0	0.000	0.269	-52.3	0	---	-52.4	-52.4	 .0971	0.000	700	1	100.0	30
09/09/20	7:30 p	77.7	77.9	77.6	100	77.7	0.0	---	0.00	0.0	---	77.7	83.7	83.7	82.6	29.831	0.04	0.20	0	0.00	0	0.0	0.00	0.0	0.000	0.265	-52.3	0	---	-52.4	-52.4	 .0971	0.000	700	1	100.0	30
09/09/20	8:00 p	77.3	77.7	77.3	100	77.3	0.0	SSW	0.00	1.0	SSW	77.3	82.9	82.9	81.8	29.831	0.01	0.06	0	0.00	0	0.0	0.00	0.0	0.000	0.256	-52.3	0	---	-52.4	-52.4	 .0971	0.000	702	1	100.0	30
09/09/20	8:30 p	77.1	77.5	77.1	100	77.1	0.0	SSW	0.00	1.0	SSW	77.1	82.4	82.4	81.3	29.831	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.252	-52.3	0	---	-52.4	-52.4	 .0971	0.000	700	1	100.0	30
09/09/20	9:00 p	77.3	77.3	77.1	100	77.3	0.0	SSW	0.00	1.0	SSW	77.3	82.9	82.9	81.8	29.831	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.256	-52.3	0	---	-52.4	-52.4	 .0971	0.000	700	1	100.0	30
09/09/20	9:30 p	77.1	77.4	77.1	100	77.1	0.0	ESE	0.00	3.0	SE	77.1	82.4	82.4	81.3	29.831	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.252	-52.3	0	---	-52.4	-52.4	 .0971	0.000	699	1	100.0	30
09/09/20	10:00 p	77.2	77.4	77.1	100	77.2	0.0	ESE	0.00	2.0	ESE	77.2	82.6	82.6	81.5	29.831	0.01	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.254	-52.3	0	---	-52.4	-52.4	 .0971	0.000	696	1	100.0	30
09/09/20	10:30 p	76.9	77.3	76.9	100	76.9	0.0	NE	0.00	3.0	E	76.9	82.0	82.0	80.9	29.831	0.10	1.17	0	0.00	0	0.0	0.00	0.0	0.000	0.248	-52.3	0	---	-52.4	-52.4	 .0971	0.000	698	1	100.0	30
09/09/20	11:00 p	77.1	77.1	76.9	100	77.1	0.0	NE	0.00	1.0	NE	77.1	82.4	82.4	81.3	29.831	0.07	1.65	0	0.00	0	0.0	0.00	0.0	0.000	0.252	-52.3	0	---	-52.4	-52.4	 .0971	0.000	700	1	100.0	30
09/09/20	11:30 p	76.8	77.1	76.8	100	76.8	0.0	NE	0.00	1.0	NE	76.8	81.8	81.8	80.7	29.831	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.246	-52.3	0	---	-52.4	-52.4	 .0971	0.000	696	1	100.0	30
09/10/20	12:00 a	76.8	76.9	76.7	100	76.8	0.0	---	0.00	0.0	---	76.8	81.8	81.8	80.7	29.831	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.246	-52.3	0	---	-52.4	-52.4	 .0971	0.000	699	1	100.0	30
09/10/20	12:30 a	76.6	76.8	76.6	100	76.6	0.0	NE	0.00	1.0	NE	76.6	81.4	81.4	80.3	29.831	0.01	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.242	-52.3	0	---	-52.4	-52.4	 .0971	0.000	699	1	100.0	30
09/10/20	1:00 a	76.4	76.7	76.3	100	76.4	0.0	NE	0.00	1.0	NE	76.4	81.1	81.1	80.0	29.831	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.238	-52.3	0	---	-52.4	-52.4	 .0971	0.000	700	1	100.0	30
09/10/20	1:30 a	75.9	76.4	75.8	100	75.9	0.0	NE	0.00	1.0	NE	75.9	80.2	80.2	79.0	29.831	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.227	-52.3	0	---	-52.4	-52.4	 .0971	0.000	702	1	100.0	30
09/10/20	2:00 a	75.5	76.0	75.5	100	75.5	0.0	NE	0.00	1.0	NE	75.5	79.6	79.6	78.4	29.831	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.219	-52.3	0	---	-52.4	-52.4	 .0971	0.000	699	1	100.0	30
09/10/20	2:30 a	75.3	75.5	75.2	100	75.3	0.0	NE	0.00	1.0	NE	75.3	79.3	79.3	78.1	29.831	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.215	-52.3	0	---	-52.4	-52.4	 .0971	0.000	700	1	100.0	30
09/10/20	3:00 a	75.5	75.6	75.1	100	75.5	0.0	---	0.00	0.0	---	75.5	79.6	79.6	78.4	29.831	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.219	-52.3	0	---	-52.4	-52.4	 .0971	0.000	700	1	100.0	30
09/10/20	3:30 a	75.3	75.6	75.3	100	75.3	0.0	---	0.00	0.0	---	75.3	79.3	79.3	78.1	29.831	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.215	-52.3	0	---	-52.4	-52.4	 .0971	0.000	702	1	100.0	30
09/10/20	4:00 a	74.9	75.3	74.9	100	74.9	0.0	---	0.00	0.0	---	74.9	78.7	78.7	77.5	29.831	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.206	-52.3	0	---	-52.4	-52.4	 .0971	0.000	700	1	100.0	30
09/10/20	4:30 a	74.8	74.9	74.7	100	74.8	0.0	---	0.00	0.0	---	74.8	78.6	78.6	77.4	29.831	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.204	-52.3	0	---	-52.4	-52.4	 .0971	0.000	701	1	100.0	30
09/10/20	5:00 a	74.7	74.9	74.5	100	74.7	0.0	---	0.00	0.0	---	74.7	78.4	78.4	77.2	29.831	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.202	-52.3	0	---	-52.4	-52.4	 .0971	0.000	700	1	100.0	30
09/10/20	5:30 a	74.2	74.6	74.2	100	74.2	0.0	---	0.00	0.0	---	74.2	77.8	77.8	76.6	29.831	0.00	0.00	0	0.00	5	0.0	0.00	0.0	0.000	0.192	-52.3	0	---	-52.4	-52.4	 .0971	0.000	700	1	100.0	30
09/10/20	6:00 a	74.7	74.8	74.2	100	74.7	0.0	---	0.00	0.0	---	74.7	78.4	78.4	77.5	29.831	0.00	0.00	16	0.69	21	0.0	0.00	0.0	0.000	0.202	-52.3	0	---	-52.4	-52.4	 .0971	0.000	699	1	100.0	30
09/10/20	6:30 a	75.0	75.1	74.7	100	75.0	0.0	NE	0.00	1.0	NE	75.0	78.8	78.8	79.1	29.831	0.00	0.00	23	0.99	30	0.0	0.00	0.0	0.000	0.208	-52.3	0	---	-52.4	-52.4	 .0971	0.000	700	1	100.0	30
09/10/20	7:00 a	75.6	75.7	75.0	100	75.6	0.0	NE	0.00	1.0	NE	75.6	79.7	79.7	80.2	29.831	0.00	0.00	32	1.38	42	0.0	0.00	0.0	0.000	0.221	-52.3	0	---	-52.4	-52.4	 .0971	0.001	702	1	100.0	30
09/10/20	7:30 a	77.0	77.1	75.6	100	77.0	0.0	NE	0.00	2.0	NE	77.0	82.2	82.2	83.5	29.831	0.00	0.00	59	2.54	79	0.4	0.09	1.0	0.000	0.250	-52.3	0	---	-52.4	-52.4	 .0971	0.000	700	1	100.0	30
09/10/20	8:00 a	77.2	77.6	77.0	100	77.2	0.0	NE	0.00	1.0	NE	77.2	82.6	82.6	84.0	29.831	0.00	0.00	70	3.01	113	1.1	0.24	1.4	0.000	0.254	-52.3	0	---	-52.4	-52.4	 .0971	0.002	701	1	100.0	30
09/10/20	8:30 a	78.3	78.4	77.2	100	78.3	0.0	NE	0.00	1.0	NE	78.3	85.1	85.1	88.7	29.831	0.00	0.00	157	6.75	271	1.5	0.32	2.1	0.000	0.277	-52.3	0	---	-52.4	-52.4	 .0971	0.000	696	1	100.0	30
09/10/20	9:00 a	78.5	79.6	78.2	100	78.5	1.0	SSW	0.50	4.0	SSW	78.5	85.6	85.6	90.2	29.831	0.00	0.00	207	8.90	327	3.2	0.69	4.4	0.000	0.281	-52.3	0	---	-52.4	-52.4	 .0971	0.005	703	1	100.0	30
09/10/20	9:30 a	81.2	81.3	78.5	100	81.2	0.0	SW	0.00	2.0	SSW	81.2	93.1	93.1	96.4	29.831	0.00	0.00	160	6.88	202	4.4	0.94	6.4	0.000	0.337	-52.3	0	---	-52.4	-52.4	 .0971	0.000	698	1	100.0	30
09/10/20	10:00 a	83.4	83.4	79.8	100	83.4	2.0	SW	1.00	7.0	WSW	83.4	100.8	100.8	104.8	29.831	0.00	0.00	186	8.00	297	6.7	1.44	8.0	0.000	0.383	-52.3	0	---	-52.4	-52.4	 .0971	0.004	701	1	100.0	30
